"subject","version","assignmentId","cc1","cc2","experienced","instructions_time","total_time","stamp","id"
"A2L366NNL1YG5W","caus_thomas_boxes_v2","3OF2M9AATGP6CAM7UX6R8V8RQ6RKZB","No","Yes","Not sure","53159","106237","2017-10-04 23:31:45","1582"
"A2X1CK16QNWS79","caus_thomas_boxes_v2","33CUSNVVNND7XDJJCI9B562WWXR88C","Yes","Yes","No","87808","143866","2017-10-04 23:34:35","1583"
"a3kmnx2p2qp9ju","caus_thomas_boxes_v2","30IQTZXKAK7FUPFOPM8OSQD748LX0J","No","Not sure","No","57245","111102","2017-10-04 23:34:37","1584"
"A20Q6H426YHUUD","caus_thomas_boxes_v2","3HHRAGRYX86AWAP9OR4L2ON7V8DO9K","No","Yes","No","29988","103893","2017-10-04 23:38:45","1585"
"AKQWJ8Y1TMHX0","caus_thomas_boxes_v2","3R08VXYT7CWEN0AI0GXB5M9N3KOW7S","No","Yes","Yes","46414","96871","2017-10-04 23:39:12","1586"
"A19WWXPWT25JD0","caus_thomas_boxes_v2","3OSWBBLG1EY9T9GI1YWJ7XXQYXYDXW","Not sure","Yes","No","40007","92761","2017-10-04 23:40:06","1587"
"AREM7YQQNJ6PL","caus_thomas_boxes_v2","3OWEPKL089DO06148F6O93WWA8LN7T","No","Yes","Yes","35244","72948","2017-10-04 23:41:46","1588"
"A1SIUJEL2LS8UO","caus_thomas_boxes_v2","3FE7TXL1LIO2H2HQIVHAH6AT43JQ20","No","No","No","35203","86195","2017-10-04 23:41:54","1589"
"A234SIZARU44R1","caus_thomas_boxes_v2","3TAYZSBPLL9EUIW3AZ6FC6PUMR7S2U","No","Yes","Not sure","41964","98772","2017-10-04 23:43:02","1590"
"A3I3JQX0P2F0K3","caus_thomas_boxes_v2","3R8YZBNQ9HJ933EWO7Y5DXR1FJ57QX","No","Yes","No","40501","100458","2017-10-04 23:44:02","1591"
"A1Z2C5IJZ1W8TT","caus_thomas_boxes_v2","3NQL1CS15R9KNV6EXFIFWXA60AWVYJ","No","Yes","No","36634","79023","2017-10-04 23:45:34","1592"
"A1UGMN6XER0Z2V","caus_thomas_boxes_v2","30MVJZJNHMEWVZYC8ECGUS6LWE59JO","No","Yes","Yes","53770","91495","2017-10-04 23:46:31","1593"
"A3T5E7K68QRMKC","caus_thomas_boxes_v2","3IHR8NYAM72RK4VYMWL9AGHHJLX4PN","No","Yes","No","22848","78239","2017-10-04 23:48:15","1594"
"A2JHF7CU91EVXW","caus_thomas_boxes_v2","36ZN444YTRZ37BICSLAYFHMAEY2OI5","No","Yes","No","51331","83163","2017-10-04 23:51:15","1595"
"A3UT2JWMNH5S3V","caus_thomas_boxes_v2","3ZQIG0FLQEHGYQBEIE0RB0PQP2XVWL","No","Yes","No","85872","131356","2017-10-04 23:52:15","1596"
"A1N3J21E6L4VVO","caus_thomas_boxes_v2","3QXNC7EIPIWPTTXQM62ACNRPX6109C","No","Yes","Yes","42824","93014","2017-10-04 23:55:07","1597"
"A2XC9QKBZN6PLH","caus_thomas_boxes_v2","37ZHEEHM6WNHW28UQWM90PYQ5RT73W","No","Yes","Yes","46579","102301","2017-10-04 23:55:14","1598"
"A2GDEY3ZE51YY1","caus_thomas_boxes_v2","3DI28L7YXAF6VE9PQ0MWI6BATVN1EQ","No","Yes","No","22685","46751","2017-10-04 23:55:31","1599"
"A2I71MVTUTFCLK","caus_thomas_boxes_v2","3H0W84IWBK3UOJ86OU1BOXTNXTGREB","No","Yes","No","41103","79180","2017-10-04 23:56:35","1600"
"A1XFAYKWUS34HY","caus_thomas_boxes_v2","3BQU611VFPL7PNL3M2L35YSI0AV99X","No","Yes","No","47405","89799","2017-10-04 23:56:54","1601"
"A115DQQHZP2HSB","caus_thomas_boxes_v2","3WRFBPLXRAP6ZN0H633YWMKG56VN3K","Not sure","No","Not sure","7761","22522","2017-10-04 23:57:41","1602"
"A2312B8ISYXR0Q","caus_thomas_boxes_v2","3UJ1CZ6IZHQ6TFFQSI8DADS6621S50","No","No","Yes","35904","72924","2017-10-04 23:58:32","1603"
"AXOQ8FN7BIFGI","caus_thomas_boxes_v2","3IX2EGZR7BK2ZZUY2VC2LD6F21DJRP","Not sure","Yes","Yes","62008","141659","2017-10-04 23:59:07","1604"
"A2JKBQUM19P3H4
A2JKBQUM19P3H4
","caus_thomas_boxes_v2","36V4Q8R5ZK1SO6LJSD0UWFORA97MQW","No","Yes","Yes","48477","127676","2017-10-05 00:03:35","1605"
"A8PWKKQ2I36S2","caus_thomas_boxes_v2","3H7Z272LX78NIC2JSOKQWXJS58VLP2","No","Yes","No","75090","163503","2017-10-05 00:06:17","1606"
"A3M42ZQTKMCF5Y","caus_thomas_boxes_v2","3C8HJ7UOP7V12YMAF9J7N80VFCTMZR","No","No","No","34760","70374","2017-10-05 00:07:27","1607"
"AIDWWRWBP7304","caus_thomas_boxes_v2","3NJM2BJS4W7UF88DFBRRTET5BZJCPF","No","Yes","No","67802","142710","2017-10-05 00:13:41","1608"
"A2VXIWQ7WRR962","caus_thomas_boxes_v2","3D3VGR7TA0GRELS9ZAKF56PQ63N3RR","No","Yes","No","213291","266481","2017-10-05 00:14:14","1609"
"AUJINI09VX2RO","caus_thomas_boxes_v2","3HVVDCPGTET5A32PSKI0VFML3QMYTE","Not sure","No","No","29330","86424","2017-10-05 00:14:46","1610"
"A1N71B6QU2R0LA","caus_thomas_boxes_v2","3GNCZX450IO6MTBFVXV0NJ3HBWYPAQ","No","Not sure","Yes","57682","107163","2017-10-05 00:15:23","1611"
"AI5A0ZRAZFTKK","caus_thomas_boxes_v2","3QFUFYSY9YGFTR648TP4YM3DHGG4FS","No","No","No","38487","91811","2017-10-05 00:15:39","1612"
"A1KJJ3MAF16GSH","caus_thomas_boxes_v2","3Z4GS9HPNVBZXL9HS8PZD6A6AUN77B","No","Yes","No","44172","97020","2017-10-05 00:15:45","1613"
"AA4ZA3K69RMOJ","caus_thomas_boxes_v2","3YDTZAI2WXHO3CCW1UAJ9KZJG6X41R","No","Yes","No","85554","155346","2017-10-05 00:16:49","1614"
"A2WED0NYGX42B9","caus_thomas_boxes_v2","340UGXU9DY236MM9NELQTC4T4NSVUU","No","Yes","No","58682","111588","2017-10-05 00:19:22","1615"
"A1LIB0Q2X3QN5D","caus_thomas_boxes_v2","3DYGAII7PL9Y99IWKTSMDJIMFELQPZ","No","Yes","No","83941","122834","2017-10-05 00:20:07","1616"
"A1NUKP1UCT2R2R","caus_thomas_boxes_v2","3KYQYYSHYV8MZ02Q079NOK6XMUWDOW","No","No","No","1405113","1428749","2017-10-05 00:21:58","1617"
"A35TTZLWEA1OOF","caus_thomas_boxes_v2","3ZDAD0O1T1EGAYCFNOWYC1FC1KUTX5","Not sure","No","No","32489","100211","2017-10-05 00:25:14","1618"
"A1Y2Z3FHAWR185","caus_thomas_boxes_v2","3DZQRBDBSLG3F0SMEZKKVGUMS6H3SS","No","Not sure","Yes","58955","114399","2017-10-05 00:30:23","1619"
"A1MS98IHMLG24F","caus_thomas_boxes_v2","3HPZF4IVNMUOOM0E6YNA65MHF4OCYB","No","Yes","No","56153","115029","2017-10-05 00:35:46","1620"
