"subject","version","assignmentId","experienced","stamp","id"
"A1QCJN0HALO0L8","caus_thomas_fire_v2","308Q0PEVB8E00OE6QWRGIRRLIBJ9I2","No","2017-10-01 17:24:25","730"
"A305KD2HBUUCMQ","caus_thomas_fire_v2","37C0GNLMHF4WAUWM0BNT7KK6052D6S","Yes","2017-10-01 17:27:17","731"
"A3KFXPAE40VKWY","caus_thomas_fire_v2","31QNSG6A5RU3XZE02DH5R661KPQ78G","Not sure","2017-10-01 17:27:41","732"
"A1ROEDVMTO9Y3X
","caus_thomas_fire_v2","33FBRBDW6O099G9WTUPG7SYFL0H8CA","No","2017-10-01 17:30:29","733"
"A1WGGMUVRW69T2","caus_thomas_fire_v2","3MB8LZR5BFUM7L53FWFI0GXTA9PLKM","No","2017-10-01 17:32:06","734"
"AJDMNI5LT1VKR","caus_thomas_fire_v2","3T3IWE1XG6OW11B31A16ITJJ3S3TQP","No","2017-10-01 17:33:50","735"
"ABN6GDFW4N8AK","caus_thomas_fire_v2","32EYX73OY0ABDF5SEUGGSFFQISAURG","Yes","2017-10-01 17:37:18","736"
"A1L07F8S7K72TV","caus_thomas_fire_v2","3R9WASFE2ZHVWOUTTMFUSIGMHMHFZY","No","2017-10-01 17:37:24","737"
"A1HMO9XPRPUPWJ","caus_thomas_fire_v2","3137ONMDKG63ZTZS8J7ZPTFGUV9EGR","Yes","2017-10-01 17:39:47","738"
"AT5P2JKIUHFYP","caus_thomas_fire_v2","3TY7ZAOG5FL9APGHQ3TZ2W557BGK0E","Yes","2017-10-01 17:42:22","739"
"A3SYE2NNXTNHUW","caus_thomas_fire_v2","3II4UPYCOJ8PKCF6FK1RDP1X06HDQS","No","2017-10-01 17:42:31","740"
"AMI7O28BUU547","caus_thomas_fire_v2","3E1QT0TDFPA0MJVWL4L2IVWAY53I8O","No","2017-10-01 17:42:44","741"
"A2CB7WDJ9V6VVN","caus_thomas_fire_v2","3J88R45B2GZII6J867NE7REFBS7PXF","No","2017-10-01 17:43:04","742"
"A26HEELX3JRTNF","caus_thomas_fire_v2","3NPFYT4IZC5C5TQ93OXRDI0NA1KGX2","No","2017-10-01 17:44:19","743"
"AUQKB1JCWXY0N","caus_thomas_fire_v2","34MAJL3QP4OKDFQBOYO2XDEGD1B434","No","2017-10-01 17:45:24","744"
"A17LIM50IMQN7Y","caus_thomas_fire_v2","3OHYZ19UGC6O1TZEGXILYJYR023AOG","No","2017-10-01 17:50:04","745"
"A36793QL7HS6JB","caus_thomas_fire_v2","3DBQWDE4Y6Z9D2NLKMRRBJI0IEX5NQ","No","2017-10-01 17:50:33","746"
"A2MPW5P3ERJCN0","caus_thomas_fire_v2","3137ONMDKG63ZTZS8J7ZPTFGUVAGEU","Not sure","2017-10-01 17:50:52","747"
"A3MYYTWBL4TP9W","caus_thomas_fire_v2","3G5W44VEU7J6LTR245I2NOSLES6GKE","Yes","2017-10-01 17:51:27","748"
"A1B14CS9DW7008","caus_thomas_fire_v2","3EF8EXOTT1WE6UVH41XNFMO2XENJ1I","No","2017-10-01 17:52:46","749"
"A1APEQX73PO1HK
","caus_thomas_fire_v2","3XM0HYN6NK09C6SRB2XMJ2T8VMXPE7","No","2017-10-01 17:53:47","750"
"A7N3J27F3IL6M","caus_thomas_fire_v2","3B837J3LDOXVY2DOPPLGDEX2XVURS2","No","2017-10-01 17:54:31","751"
"A2VYC9RLAVH1W0","caus_thomas_fire_v2","32SCWG5HIH55ZRZC5KEO7E1VEOA6P4","No","2017-10-01 17:54:37","752"
"ASTDBTVY3WP1K","caus_thomas_fire_v2","3FQ5JJ512LPCVL8OR9VXD81IF4TNKU","No","2017-10-01 17:57:20","753"
"A1OBB3PWYWK9KK","caus_thomas_fire_v2","3U4J9857OECMZXC75P1FI8W2SVFB7N","Yes","2017-10-01 17:57:27","754"
"A7PM1BXVQLZKX","caus_thomas_fire_v2","3FE7TXL1LIO2H2HQIVHAH6AT3FUQ2Y","No","2017-10-01 17:57:27","755"
"A3M6F1HGYKC64W","caus_thomas_fire_v2","3DEL4X4EL6MCRKB9XUJXKI7RFXCXYJ","No","2017-10-01 17:59:07","756"
"A1GBIPUXXESXWX","caus_thomas_fire_v2","3C6FJU71TQUKAGHESP8A0B8NLFVYUS","Yes","2017-10-01 18:01:06","757"
"A30MYN1DI6EJ8M","caus_thomas_fire_v2","3VAR3R6G1P2AI56ZJZY72SSWAE38OA","No","2017-10-01 18:04:13","758"
"A12S4E3AJF8JSK","caus_thomas_fire_v2","3ZPBJO59KP2C7JG3WUEX4B9W9JOHD3","Yes","2017-10-01 18:04:26","759"
"A3QPSLUBK2VXRC","caus_thomas_fire_v2","3QY7M81QH7NNS0G1B2E8HBFSFPPK7H","No","2017-10-01 18:06:37","760"
"A3KIZLHCD945UK
","caus_thomas_fire_v2","3I2PTA7R3TVXYILG71NEH2WNKFHKQF","Yes","2017-10-01 18:07:44","761"
"A3TZZCH2OD5509","caus_thomas_fire_v2","3RWE2M8QWHBAIV1KNGLFUOM916ON0P","Yes","2017-10-01 18:07:44","762"
"AWE6LZ69X95HU","caus_thomas_fire_v2","3FIJLY1B6U51IKSN6DHS1KE87NEFPH","No","2017-10-01 18:08:44","763"
"A3BPF5TQJ9RQAZ","caus_thomas_fire_v2","3FTOP5WARFPEZ5AZ8ITN1H5SSMJJ0H","No","2017-10-01 18:09:50","764"
"A1HANCHKYZKOL9
 A1HANCHKYZKOL9
A1HANCHKYZKOL","caus_thomas_fire_v2","3TXWC2NHNZRPU2H2V8LUMTX8R9Q9SZ","Yes","2017-10-01 18:10:15","765"
"A2VX8B1CJXRN2","caus_thomas_fire_v2","3SNVL38CI4TT4HBX2JMJXX76G0ECK0","Not sure","2017-10-01 18:10:18","766"
"AOHR6RNN7QSR2","caus_thomas_fire_v2","39RP059MEHU5K0JU9V341QTSNKBMBA","No","2017-10-01 18:13:25","767"
"A308QGLJECJUFQ","caus_thomas_fire_v2","3R6P78PK7KC5OCHPYEWUOFFHX5ZTGZ","No","2017-10-01 18:13:39","768"
"A1WKYEN15MRAJS","caus_thomas_fire_v2","31Z0PCVWUKGMVJ6O5BS0I22OY2GT7W","No","2017-10-01 18:13:39","769"
"AE7GAKFKJTLRH","caus_thomas_fire_v2","3GD6L00D3SY472127YAFVEGJ18KM1R","Not sure","2017-10-01 18:14:11","770"
"ADW9D54H45999","caus_thomas_fire_v2","33C7UALJVLZPMDZYDX0WQWFOH3W18J","Not sure","2017-10-01 18:14:33","771"
"AF82BCZ2TDPH6","caus_thomas_fire_v2","3HVVDCPGTET5A32PSKI0VFML21PTYX","Yes","2017-10-01 18:15:15","772"
"A2RHJT0OMA09YH","caus_thomas_fire_v2","3OSWBBLG1EY9T9GI1YWJ7XXQX96DXR","No","2017-10-01 18:15:45","773"
"AMWTPK1Z0KLID","caus_thomas_fire_v2","3LQ8PUHQFLTTFUWPO8F8V8P91OXHI6","No","2017-10-01 18:19:23","774"
"ATUWQRSJAZQMH","caus_thomas_fire_v2","3UWN2HHPUY6AJ4LWWI4Z4USSWY8SNI","No","2017-10-01 18:21:28","775"
"A24JGFLM3QPU8N","caus_thomas_fire_v2","3PJ71Z61R43P0II8IP6AQSAZ19E91G","No","2017-10-01 18:22:29","776"
"AGQT806T0I4RK","caus_thomas_fire_v2","3PIWWX1FJJ7L1BBLUQ3TJMKORVQJJP","No","2017-10-01 18:25:52","777"
"A2XM2MNPSM2PIY","caus_thomas_fire_v2","3M81GAB8A0KW5FHM1OALIZDXXL7BQL","No","2017-10-01 18:25:53","778"
"A376YLNVO87MLZ
","caus_thomas_fire_v2","34BBWHLWHACBCKREJ718WBZWGCAWIL","No","2017-10-01 18:26:33","779"
"A1O9SD6K0DAPDL","caus_thomas_fire_v2","3KXIR214I4HVSXUSKYAXE39O7NF42X","No","2017-10-01 18:26:43","780"
"AZ3S6VAXQKQ15","caus_thomas_fire_v2","3M0BCWMB8VX1PCD8DX9RAOVJLMQWBC","No","2017-10-01 18:29:23","781"
"A34J6IBB4DGYP1","caus_thomas_fire_v2","3KRVW3HTZNM41M0WKHPZRF3SR8YMSC","Not sure","2017-10-01 18:30:02","782"
"A3K78FG696O9KL","caus_thomas_fire_v2","3M23Y66PO282CJF4X1II2J6618HS66","No","2017-10-01 18:31:43","783"
"A2M3LVBUZLN8MO
","caus_thomas_fire_v2","3FIJLY1B6U51IKSN6DHS1KE87NGFPJ","No","2017-10-01 18:32:28","784"
"A1421I54656YSD","caus_thomas_fire_v2","32SCWG5HIH55ZRZC5KEO7E1VEOG6PA","No","2017-10-01 18:51:14","785"
"A24L02VEKDS5B7","caus_thomas_fire_v2","36V4Q8R5ZK1SO6LJSD0UWFOR9KIQMW","No","2017-10-01 19:01:24","786"
