"subject","version","assignmentId","trial_ind","ex_ind","question_ind","response","correct","cond","rt","stamp","id"
"AB5976B6VKZYC","caus_thomas_fire_v5","32UTUBMZ7GXOAND3NN4VOMC5H98VBG","5","7","0","Yes","1","0","2556","2017-10-16 16:08:50","4337"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","2","4","0","Yes","1","0","3604","2017-10-16 16:08:50","4338"
"A38ECJNH8AQKV4
","caus_thomas_fire_v5","3PQMUDRV7R7TBP79UQXTVKQO4XWIIF","7","2","0","No","1","0","6041","2017-10-16 16:08:51","4339"
"A3JGW4RGO86NPX","caus_thomas_fire_v5","32AT8R96GLANEU55TJGLIPKM7QLSUP","1","9","0","No","1","1","5642","2017-10-16 16:08:51","4340"
"A17J1CE7N49Z9D","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70KNLE","8","2","0","No","1","1","3412","2017-10-16 16:08:51","4341"
"ADAGUJNWMEPT6","caus_thomas_fire_v5","339ANSOTR53KHKXXUTI58051W1LIKQ","8","2","0","No","1","1","2839","2017-10-16 16:08:51","4342"
"A1RXG8RE0SJ4LC","caus_thomas_fire_v5","3A0EX8ZRN8P5EH88SYRFVLGZZQAYBS","8","1","0","Yes","1","1","1218","2017-10-16 16:08:51","4343"
"A3GHK21QETWLZJ","caus_thomas_fire_v5","3LOZAJ85YDEMQZI249C2BE6M3E42XP","5","8","0","No","1","0","3827","2017-10-16 16:08:51","4344"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","0","6","0","No","1","1","3571","2017-10-16 16:08:52","4345"
"AKPXWXJFLHM08","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4DP137","6","0","0","No","0","0","1826","2017-10-16 16:08:52","4346"
"A1CM612SSQU5L","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19GAKJ4","4","2","0","No","1","0","4558","2017-10-16 16:08:52","4347"
"A1WPXQWFALCA65","caus_thomas_fire_v5","3MAOD8E57QBIFL7VQSAM329KE9UNX0","1","2","0","No","1","0","5497","2017-10-16 16:08:52","4348"
"AH31QLJ57XC8W","caus_thomas_fire_v5","39PAAFCODM1O697KN9VGOGIRNG8VT6","3","7","0","No","0","0","3136","2017-10-16 16:08:52","4349"
"A23JA6ICO4BPQ5","caus_thomas_fire_v5","3483FV8BEEK97KY63M3CB1T26A562Z","9","3","0","Yes","1","0","2098","2017-10-16 16:08:53","4350"
"A241PV6A122I5X","caus_thomas_fire_v5","3VBEN272MK049C4A9ER4EAJVYI6SGP","3","2","0","No","1","1","2936","2017-10-16 16:08:53","4351"
"A1EJS3MIGVI4M6","caus_thomas_fire_v5","3QAPZX2QN4EET9CR1XNV20JBT7J02S","0","9","0","No","1","0","9341","2017-10-16 16:08:53","4352"
"A2R0Y8A3SSZ30S","caus_thomas_fire_v5","3R08VXYT7CWEN0AI0GXB5M9N5SJW75","4","0","0","Yes","1","1","2680","2017-10-16 16:08:53","4353"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","2","7","0","No","0","1","5648","2017-10-16 16:08:53","4354"
"A6B8DOH3KV5SL","caus_thomas_fire_v5","3QBD8R3Z21K9Z4JX7W8ULGCRBOUO41","4","5","0","No","1","1","4493","2017-10-16 16:08:54","4355"
"A1RXG8RE0SJ4LC","caus_thomas_fire_v5","3A0EX8ZRN8P5EH88SYRFVLGZZQAYBS","9","6","0","Yes","1","1","1249","2017-10-16 16:08:54","4356"
"AKPXWXJFLHM08","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4DP137","7","1","0","No","0","0","1338","2017-10-16 16:08:54","4357"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","3","0","0","Yes","1","0","3266","2017-10-16 16:08:54","4358"
"A17J1CE7N49Z9D","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70KNLE","9","1","0","No","0","1","2807","2017-10-16 16:08:55","4359"
"AH31QLJ57XC8W","caus_thomas_fire_v5","39PAAFCODM1O697KN9VGOGIRNG8VT6","4","3","0","Yes","1","0","1565","2017-10-16 16:08:55","4360"
"AB5976B6VKZYC","caus_thomas_fire_v5","32UTUBMZ7GXOAND3NN4VOMC5H98VBG","6","8","0","Yes","1","0","4153","2017-10-16 16:08:55","4361"
"A3GHK21QETWLZJ","caus_thomas_fire_v5","3LOZAJ85YDEMQZI249C2BE6M3E42XP","6","0","0","Yes","1","0","2781","2017-10-16 16:08:55","4362"
"AS3YLN1NMQ3T9","caus_thomas_fire_v5","3VNXK88KKCJ5MUY6P3QZXGHFT95V96","2","3","0","Yes","1","0","9393","2017-10-16 16:08:55","4363"
"A3EPDU2O2JMR50","caus_thomas_fire_v5","3SBEHTYCWN4F1PMEY8JWH8KCUGUIYL","0","4","0","Yes","1","0","5922","2017-10-16 16:08:55","4364"
"A6VQ0UN0ETESM","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWO6KHZ","0","5","0","Yes","1","0","6667","2017-10-16 16:08:56","4366"
"A3JGW4RGO86NPX","caus_thomas_fire_v5","32AT8R96GLANEU55TJGLIPKM7QLSUP","2","2","0","No","1","1","4020","2017-10-16 16:08:56","4365"
"ADAGUJNWMEPT6","caus_thomas_fire_v5","339ANSOTR53KHKXXUTI58051W1LIKQ","9","4","0","Yes","1","1","4123","2017-10-16 16:08:56","4367"
"AKPXWXJFLHM08","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4DP137","8","6","0","Yes","1","0","1442","2017-10-16 16:08:56","4368"
"A1CM612SSQU5L","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19GAKJ4","5","6","0","No","1","0","3525","2017-10-16 16:08:57","4369"
"A38ECJNH8AQKV4
","caus_thomas_fire_v5","3PQMUDRV7R7TBP79UQXTVKQO4XWIIF","8","7","0","No","1","0","5354","2017-10-16 16:08:57","4370"
"A2CY1G4VJV3G85","caus_thomas_fire_v5","3G2UL9A02DFGTLVC9YK77SAAHQR67F","0","0","0","No","0","1","10750","2017-10-16 16:08:57","4371"
"A2R0Y8A3SSZ30S","caus_thomas_fire_v5","3R08VXYT7CWEN0AI0GXB5M9N5SJW75","5","3","0","Yes","1","1","3109","2017-10-16 16:08:57","4372"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","1","0","0","Yes","1","1","4584","2017-10-16 16:08:57","4373"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","3","5","0","No","0","1","3147","2017-10-16 16:08:57","4374"
"A241PV6A122I5X","caus_thomas_fire_v5","3VBEN272MK049C4A9ER4EAJVYI6SGP","4","3","0","Yes","1","1","4095","2017-10-16 16:08:58","4375"
"A1WPXQWFALCA65","caus_thomas_fire_v5","3MAOD8E57QBIFL7VQSAM329KE9UNX0","2","1","0","Yes","1","0","4624","2017-10-16 16:08:58","4376"
"A239EUWY6SNDEZ","caus_thomas_fire_v5","3HUTX6F6VUOZWQ4A3IP6S1FTRAZ2OK","4","8","0","No","1","1","6985","2017-10-16 16:08:58","4377"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","4","5","0","Yes","1","0","2630","2017-10-16 16:08:58","4378"
"A3GHK21QETWLZJ","caus_thomas_fire_v5","3LOZAJ85YDEMQZI249C2BE6M3E42XP","7","1","0","Yes","1","0","1990","2017-10-16 16:08:58","4379"
"AH31QLJ57XC8W","caus_thomas_fire_v5","39PAAFCODM1O697KN9VGOGIRNG8VT6","5","1","0","Yes","1","0","3259","2017-10-16 16:08:59","4380"
"AB5976B6VKZYC","caus_thomas_fire_v5","32UTUBMZ7GXOAND3NN4VOMC5H98VBG","7","4","0","Yes","1","0","3168","2017-10-16 16:08:59","4381"
"AKPXWXJFLHM08","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4DP137","9","2","0","Yes","0","0","2339","2017-10-16 16:09:00","4382"
"A3JGW4RGO86NPX","caus_thomas_fire_v5","32AT8R96GLANEU55TJGLIPKM7QLSUP","3","6","0","No","1","1","3851","2017-10-16 16:09:00","4383"
"A6B8DOH3KV5SL","caus_thomas_fire_v5","3QBD8R3Z21K9Z4JX7W8ULGCRBOUO41","5","9","0","No","1","1","6238","2017-10-16 16:09:01","4384"
"A1CM612SSQU5L","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19GAKJ4","6","5","0","No","1","0","3253","2017-10-16 16:09:01","4385"
"AS3YLN1NMQ3T9","caus_thomas_fire_v5","3VNXK88KKCJ5MUY6P3QZXGHFT95V96","3","8","0","No","1","0","4484","2017-10-16 16:09:01","4386"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","2","8","0","No","1","1","2777","2017-10-16 16:09:01","4387"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","4","1","0","No","0","1","2734","2017-10-16 16:09:01","4388"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","5","1","0","Yes","1","0","2068","2017-10-16 16:09:01","4389"
"A3EPDU2O2JMR50","caus_thomas_fire_v5","3SBEHTYCWN4F1PMEY8JWH8KCUGUIYL","1","8","0","Yes","1","0","4238","2017-10-16 16:09:01","4390"
"A1EJS3MIGVI4M6","caus_thomas_fire_v5","3QAPZX2QN4EET9CR1XNV20JBT7J02S","1","1","0","Yes","1","0","7443","2017-10-16 16:09:01","4391"
"A2R0Y8A3SSZ30S","caus_thomas_fire_v5","3R08VXYT7CWEN0AI0GXB5M9N5SJW75","6","8","0","No","1","1","3287","2017-10-16 16:09:01","4392"
"A389LTO1Q8DAKN","caus_thomas_fire_v5","3WMOAN2SRBYQBW20QD94FHCZYYMNVX","0","6","0","Yes","0","0","3750","2017-10-16 16:09:02","4393"
"A3GHK21QETWLZJ","caus_thomas_fire_v5","3LOZAJ85YDEMQZI249C2BE6M3E42XP","8","9","0","No","1","0","2434","2017-10-16 16:09:02","4394"
"AH31QLJ57XC8W","caus_thomas_fire_v5","39PAAFCODM1O697KN9VGOGIRNG8VT6","6","0","0",,"0","0","1573","2017-10-16 16:09:02","4395"
"A6VQ0UN0ETESM","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWO6KHZ","1","1","0","Yes","1","0","5404","2017-10-16 16:09:02","4396"
"A24ZAX5O63WVNI","caus_thomas_fire_v5","34Z02EIMISE8D864KC7R3NS1TKVT0C","0","7","0","Yes","1","0","5536","2017-10-16 16:09:03","4397"
"A241PV6A122I5X","caus_thomas_fire_v5","3VBEN272MK049C4A9ER4EAJVYI6SGP","5","4","0","No","1","1","4183","2017-10-16 16:09:03","4398"
"AGON2ML5JT2OI","caus_thomas_fire_v5","3Y5140Z9DXHLSBUD7LND4HR0QBRIPR","2","6","0","Yes","1","0","13779","2017-10-16 16:09:03","4399"
"AB5976B6VKZYC","caus_thomas_fire_v5","32UTUBMZ7GXOAND3NN4VOMC5H98VBG","8","0","0","Yes","1","0","3406","2017-10-16 16:09:04","4400"
"A38ECJNH8AQKV4
","caus_thomas_fire_v5","3PQMUDRV7R7TBP79UQXTVKQO4XWIIF","9","1","0","Yes","1","0","5884","2017-10-16 16:09:04","4401"
"A1WPXQWFALCA65","caus_thomas_fire_v5","3MAOD8E57QBIFL7VQSAM329KE9UNX0","3","0","0","Yes","1","0","5047","2017-10-16 16:09:04","4402"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","5","4","0","No","0","1","2120","2017-10-16 16:09:04","4403"
"A3EPDU2O2JMR50","caus_thomas_fire_v5","3SBEHTYCWN4F1PMEY8JWH8KCUGUIYL","2","6","0","Yes","1","0","2636","2017-10-16 16:09:05","4404"
"A1CM612SSQU5L","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19GAKJ4","7","4","0","No","1","0","3621","2017-10-16 16:09:05","4405"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","3","1","0","Yes","1","1","3679","2017-10-16 16:09:06","4406"
"A3GHK21QETWLZJ","caus_thomas_fire_v5","3LOZAJ85YDEMQZI249C2BE6M3E42XP","9","5","0","No","1","0","3089","2017-10-16 16:09:06","4407"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","6","2","0","No","1","0","3809","2017-10-16 16:09:06","4408"
"A239EUWY6SNDEZ","caus_thomas_fire_v5","3HUTX6F6VUOZWQ4A3IP6S1FTRAZ2OK","5","1","0","Yes","1","1","6971","2017-10-16 16:09:06","4409"
"A389LTO1Q8DAKN","caus_thomas_fire_v5","3WMOAN2SRBYQBW20QD94FHCZYYMNVX","1","7","0","No","1","0","3525","2017-10-16 16:09:06","4410"
"A191F96P1GIVKX","caus_thomas_fire_v5","34T446B1C0FRRR4TYQC1EDSX5YW0C1","6","7","0","No","1","0","16700","2017-10-16 16:09:06","4411"
"A3JGW4RGO86NPX","caus_thomas_fire_v5","32AT8R96GLANEU55TJGLIPKM7QLSUP","4","4","0","No","1","1","4884","2017-10-16 16:09:06","4412"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","6","9","0","No","0","1","1584","2017-10-16 16:09:07","4413"
"A26SF9CTNKKBYB","caus_thomas_fire_v5","3S96KQ6I9M52CS7YWOVMIUCKN95DTQ","0","4","0","No","1","0","5022","2017-10-16 16:09:07","4414"
"A241PV6A122I5X","caus_thomas_fire_v5","3VBEN272MK049C4A9ER4EAJVYI6SGP","6","8","0","No","1","1","2810","2017-10-16 16:09:07","4415"
"AH31QLJ57XC8W","caus_thomas_fire_v5","39PAAFCODM1O697KN9VGOGIRNG8VT6","7","4","0","Yes","1","0","3986","2017-10-16 16:09:07","4416"
"A2E2UARVOVDR9Y","caus_thomas_fire_v5","3FTOP5WARFPEZ5AZ8ITN1H5SVI4J0X","0","2","0","No","1","1","5098","2017-10-16 16:09:07","4417"
"A6B8DOH3KV5SL","caus_thomas_fire_v5","3QBD8R3Z21K9Z4JX7W8ULGCRBOUO41","6","8","0","No","1","1","6245","2017-10-16 16:09:08","4418"
"AWDU600NXZ26L","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO2UR3","0","7","0","Yes","1","1","8796","2017-10-16 16:09:08","4419"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","4","7","0","No","1","1","2199","2017-10-16 16:09:09","4420"
"AB5976B6VKZYC","caus_thomas_fire_v5","32UTUBMZ7GXOAND3NN4VOMC5H98VBG","9","5","0","Yes","1","0","4077","2017-10-16 16:09:09","4421"
"A24ZAX5O63WVNI","caus_thomas_fire_v5","34Z02EIMISE8D864KC7R3NS1TKVT0C","1","3","0","Yes","1","0","5311","2017-10-16 16:09:09","4422"
"A241PV6A122I5X","caus_thomas_fire_v5","3VBEN272MK049C4A9ER4EAJVYI6SGP","7","0","0","Yes","1","1","1172","2017-10-16 16:09:09","4423"
"A2CY1G4VJV3G85","caus_thomas_fire_v5","3G2UL9A02DFGTLVC9YK77SAAHQR67F","1","6","0","Yes","1","1","10926","2017-10-16 16:09:09","4424"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","7","2","0","No","1","1","1308","2017-10-16 16:09:09","4425"
"A1WPXQWFALCA65","caus_thomas_fire_v5","3MAOD8E57QBIFL7VQSAM329KE9UNX0","4","4","0","No","1","0","4173","2017-10-16 16:09:09","4426"
"A3EPDU2O2JMR50","caus_thomas_fire_v5","3SBEHTYCWN4F1PMEY8JWH8KCUGUIYL","3","3","0","Yes","1","0","3722","2017-10-16 16:09:09","4427"
"AS3YLN1NMQ3T9","caus_thomas_fire_v5","3VNXK88KKCJ5MUY6P3QZXGHFT95V96","4","2","0","No","1","0","8037","2017-10-16 16:09:10","4428"
"A239EUWY6SNDEZ","caus_thomas_fire_v5","3HUTX6F6VUOZWQ4A3IP6S1FTRAZ2OK","6","6","0","No","1","1","3127","2017-10-16 16:09:10","4429"
"A6VQ0UN0ETESM","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWO6KHZ","2","3","0","Yes","1","0","7071","2017-10-16 16:09:10","4430"
"AGON2ML5JT2OI","caus_thomas_fire_v5","3Y5140Z9DXHLSBUD7LND4HR0QBRIPR","3","5","0","Yes","1","0","6185","2017-10-16 16:09:10","4431"
"A26EZ702FBTS56","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB74399QVN","0","6","0","No","1","0","6469","2017-10-16 16:09:10","4432"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","7","3","0","Yes","1","0","3538","2017-10-16 16:09:10","4433"
"A1CM612SSQU5L","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19GAKJ4","8","0","0","Yes","1","0","4055","2017-10-16 16:09:11","4434"
"A2R0Y8A3SSZ30S","caus_thomas_fire_v5","3R08VXYT7CWEN0AI0GXB5M9N5SJW75","7","7","0","No","1","1","8484","2017-10-16 16:09:11","4435"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","8","8","0","No","0","1","1328","2017-10-16 16:09:11","4436"
"A26SF9CTNKKBYB","caus_thomas_fire_v5","3S96KQ6I9M52CS7YWOVMIUCKN95DTQ","1","6","0","No","1","0","3615","2017-10-16 16:09:11","4437"
"A389LTO1Q8DAKN","caus_thomas_fire_v5","3WMOAN2SRBYQBW20QD94FHCZYYMNVX","2","3","0","Yes","1","0","4645","2017-10-16 16:09:12","4438"
"A2E2UARVOVDR9Y","caus_thomas_fire_v5","3FTOP5WARFPEZ5AZ8ITN1H5SVI4J0X","1","8","0","No","1","1","3893","2017-10-16 16:09:12","4439"
"A6B8DOH3KV5SL","caus_thomas_fire_v5","3QBD8R3Z21K9Z4JX7W8ULGCRBOUO41","7","2","0","No","1","1","2927","2017-10-16 16:09:12","4440"
"AH31QLJ57XC8W","caus_thomas_fire_v5","39PAAFCODM1O697KN9VGOGIRNG8VT6","8","2","0","No","1","0","4100","2017-10-16 16:09:12","4441"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","5","3","0","Yes","1","1","2259","2017-10-16 16:09:12","4442"
"A2UVD05SNXJBTF","caus_thomas_fire_v5","39GAF6DQWR1NXPVBLQB6IAZWVXI1V4","0","1","0","Yes","1","0","4974","2017-10-16 16:09:12","4443"
"A1EJS3MIGVI4M6","caus_thomas_fire_v5","3QAPZX2QN4EET9CR1XNV20JBT7J02S","2","8","0","No","1","0","10290","2017-10-16 16:09:13","4444"
"A2CY1G4VJV3G85","caus_thomas_fire_v5","3G2UL9A02DFGTLVC9YK77SAAHQR67F","2","2","0","No","1","1","3083","2017-10-16 16:09:13","4445"
"A3JGW4RGO86NPX","caus_thomas_fire_v5","32AT8R96GLANEU55TJGLIPKM7QLSUP","5","8","0","No","1","1","5994","2017-10-16 16:09:13","4446"
"A0657006AJFWB5ZA91B2","caus_thomas_fire_v5","354GIDR5ZB77XZ9DMAJHJCQWW9Z008","0","0","0","Yes","1","1","7329","2017-10-16 16:09:14","4447"
"A239EUWY6SNDEZ","caus_thomas_fire_v5","3HUTX6F6VUOZWQ4A3IP6S1FTRAZ2OK","7","5","0","No","1","1","3044","2017-10-16 16:09:14","4448"
"AWDU600NXZ26L","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO2UR3","1","1","0","Yes","1","1","5404","2017-10-16 16:09:15","4449"
"A3EPDU2O2JMR50","caus_thomas_fire_v5","3SBEHTYCWN4F1PMEY8JWH8KCUGUIYL","4","7","0","Yes","1","0","3883","2017-10-16 16:09:15","4450"
"A241PV6A122I5X","caus_thomas_fire_v5","3VBEN272MK049C4A9ER4EAJVYI6SGP","9","5","0","No","1","1","1622","2017-10-16 16:09:15","4451"
"AGON2ML5JT2OI","caus_thomas_fire_v5","3Y5140Z9DXHLSBUD7LND4HR0QBRIPR","4","8","0","Yes","1","0","3611","2017-10-16 16:09:15","4452"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","8","6","0","Yes","1","0","3583","2017-10-16 16:09:15","4453"
"A3TK7HVFEKB00R","caus_thomas_fire_v5","33C7UALJVLZPMDZYDX0WQWFOKZH816","9","0","0","No","0","1","2716","2017-10-16 16:09:15","4454"
"A2R0Y8A3SSZ30S","caus_thomas_fire_v5","3R08VXYT7CWEN0AI0GXB5M9N5SJW75","8","1","0","Yes","1","1","3240","2017-10-16 16:09:15","4455"
"A1CM612SSQU5L","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19GAKJ4","9","3","0","Yes","1","0","4023","2017-10-16 16:09:16","4456"
"AH31QLJ57XC8W","caus_thomas_fire_v5","39PAAFCODM1O697KN9VGOGIRNG8VT6","9","6","0","Yes","1","0","2691","2017-10-16 16:09:16","4457"
"A24ZAX5O63WVNI","caus_thomas_fire_v5","34Z02EIMISE8D864KC7R3NS1TKVT0C","2","4","0","Yes","1","0","5738","2017-10-16 16:09:16","4458"
"A191F96P1GIVKX","caus_thomas_fire_v5","34T446B1C0FRRR4TYQC1EDSX5YW0C1","7","2","0","No","1","0","8550","2017-10-16 16:09:16","4459"
"A2E2UARVOVDR9Y","caus_thomas_fire_v5","3FTOP5WARFPEZ5AZ8ITN1H5SVI4J0X","2","9","0","No","1","1","2895","2017-10-16 16:09:16","4460"
"A26EZ702FBTS56","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB74399QVN","1","1","0","Yes","1","0","5080","2017-10-16 16:09:16","4461"
"A1WPXQWFALCA65","caus_thomas_fire_v5","3MAOD8E57QBIFL7VQSAM329KE9UNX0","5","8","0","No","1","0","6674","2017-10-16 16:09:17","4462"
"AS3YLN1NMQ3T9","caus_thomas_fire_v5","3VNXK88KKCJ5MUY6P3QZXGHFT95V96","5","1","0","Yes","1","0","5790","2017-10-16 16:09:17","4463"
"A389LTO1Q8DAKN","caus_thomas_fire_v5","3WMOAN2SRBYQBW20QD94FHCZYYMNVX","3","4","0","No","1","0","4072","2017-10-16 16:09:17","4464"
" AOTUGFGVVZMSQ","caus_thomas_fire_v5","38JBBYETQOBNND68DI5YG4ID7MP4EE","0","0","0","Yes","1","1","6113","2017-10-16 16:09:17","4465"
"A2FOOQ0376XKCO","caus_thomas_fire_v5","3X3OR7WPZZ12CK3267IFABO2I5M8LC","0","0","0","Yes","1","1","10517","2017-10-16 16:09:17","4466"
"A26SF9CTNKKBYB","caus_thomas_fire_v5","3S96KQ6I9M52CS7YWOVMIUCKN95DTQ","2","3","0","Yes","1","0","4877","2017-10-16 16:09:17","4467"
"A6B8DOH3KV5SL","caus_thomas_fire_v5","3QBD8R3Z21K9Z4JX7W8ULGCRBOUO41","8","7","0","No","1","1","4224","2017-10-16 16:09:17","4468"
"AKY00Z7IB63UV","caus_thomas_fire_v5","3YGXWBAF70I8QFMUHRZ3QGIAMAC4CL","0","5","0","No","1","1","6241","2017-10-16 16:09:17","4469"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","6","2","0","No","1","1","4228","2017-10-16 16:09:17","4470"
"A2UVD05SNXJBTF","caus_thomas_fire_v5","39GAF6DQWR1NXPVBLQB6IAZWVXI1V4","1","9","0","Yes","1","0","4204","2017-10-16 16:09:17","4471"
"A3IR7DFEKLLLO","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGFLJ8","9","8","0","Yes","1","0","1644","2017-10-16 16:09:18","4472"
"A3EPDU2O2JMR50","caus_thomas_fire_v5","3SBEHTYCWN4F1PMEY8JWH8KCUGUIYL","5","0","0","Yes","1","0","2124","2017-10-16 16:09:18","4473"
"A2CY1G4VJV3G85","caus_thomas_fire_v5","3G2UL9A02DFGTLVC9YK77SAAHQR67F","3","7","0","Yes","1","1","3826","2017-10-16 16:09:18","4474"
"A1153ONO49N24LO","caus_thomas_fire_v5","3ITXP059PWKE0EUBHKC7BNBBQANSJT","0","6","0","Yes","1","1","12024","2017-10-16 16:09:19","4475"
"A239EUWY6SNDEZ","caus_thomas_fire_v5","3HUTX6F6VUOZWQ4A3IP6S1FTRAZ2OK","8","3","0","Yes","1","1","3612","2017-10-16 16:09:19","4476"
"A1EJS3MIGVI4M6","caus_thomas_fire_v5","3QAPZX2QN4EET9CR1XNV20JBT7J02S","3","5","0","No","1","0","5348","2017-10-16 16:09:19","4477"
"A2R0Y8A3SSZ30S","caus_thomas_fire_v5","3R08VXYT7CWEN0AI0GXB5M9N5SJW75","9","2","0","No","1","1","2811","2017-10-16 16:09:19","4478"
"AGON2ML5JT2OI","caus_thomas_fire_v5","3Y5140Z9DXHLSBUD7LND4HR0QBRIPR","5","1","0","Yes","1","0","3364","2017-10-16 16:09:19","4479"
"A389LTO1Q8DAKN","caus_thomas_fire_v5","3WMOAN2SRBYQBW20QD94FHCZYYMNVX","4","1","0","Yes","1","0","1859","2017-10-16 16:09:20","4480"
"A2B6PP2KXD19N6","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJXZOO","0","1","0","Yes","1","1","4841","2017-10-16 16:09:20","4481"
"AWDU600NXZ26L","caus_thomas_fire_v5","32EYX73OY0ABDF5SEUGGSFFQLO2UR3","2","8","0","Yes","1","1","4396","2017-10-16 16:09:20","4482"
"A2E2UARVOVDR9Y","caus_thomas_fire_v5","3FTOP5WARFPEZ5AZ8ITN1H5SVI4J0X","3","5","0","No","1","1","3190","2017-10-16 16:09:20","4483"
"ADLF8HVS3C7IL","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZDT90T","7","9","0","No","1","1","1838","2017-10-16 16:09:20","4484"
"A191F96P1GIVKX","caus_thomas_fire_v5","34T446B1C0FRRR4TYQC1EDSX5YW0C1","8","8","0","No","1","0","3903","2017-10-16 16:09:21","4485"
"A0657006AJFWB5ZA91B2","caus_thomas_fire_v5","354GIDR5ZB77XZ9DMAJHJCQWW9Z008","1","8","0","Yes","1","1","6336","2017-10-16 16:09:21","4486"
"A24ZAX5O63WVNI","caus_thomas_fire_v5","34Z02EIMISE8D864KC7R3NS1TKVT0C","3","1","0","Yes","1","0","4180","2017-10-16 16:09:21","4487"
"A26EZ702FBTS56","caus_thomas_fire_v5","3ZY8KE4ISJ4BETFS651LJB74399QVN","2","4","0","No","1","0","3800","2017-10-16 16:09:21","4488"
"A2UVD05SNXJBTF","caus_thomas_fire_v5","39GAF6DQWR1NXPVBLQB6IAZWVXI1V4","2","5","0","Yes","1","0","3151","2017-10-16 16:09:21","4489"
"A26SF9CTNKKBYB","caus_thomas_fire_v5","3S96KQ6I9M52CS7YWOVMIUCKN95DTQ","3","9","0","No","1","0","3355","2017-10-16 16:09:22","4490"
"A6VQ0UN0ETESM","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWO6KHZ","3","0","0","Yes","1","0","10679","2017-10-16 16:09:22","4491"
