"subject","version","assignmentId","guess1","guess2","guess3","cc1","cc2","cc3","experienced","instructions_time","total_time","stamp","id"
"A399GYOD60WD7M","caus_thomas_fire_v5","34S9DKFK73Q7FQX5VOWOMGGTGFSNYA","0","0","0","Not sure","No","Yes","Yes","43283","142910","2017-10-16 16:21:38","3024"
"A32QJF67JMJFKX","caus_thomas_fire_v5","39ASUFLU6X8ELFUIXT73DFFB0HTXEL","0","0","0","Yes","No","Yes","Not sure","48291","108413","2017-10-16 16:21:39","3025"
"A1P7SR0R2B60C7","caus_thomas_fire_v5","3IOEN3P9S7K2IZGAKI3Y6IJXE4U16G","0","0","0","No","No","Yes","No","116315","246201","2017-10-16 16:21:40","3026"
"A3B7TNVOISSZ2O","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDV2SIL","0","0","0","No","No","Yes","Not sure","54046","139657","2017-10-16 16:21:41","3027"
"A1GRLZL4F72RBJ","caus_thomas_fire_v5","3IAEQB9FMELU49BSRT0X5EJJR3OWD0","0","0","0","Yes","Yes","No","No","64266","400956","2017-10-16 16:21:46","3028"
"A37LY5UTJV2KYZ","caus_thomas_fire_v5","3ZAZR5XV01JOTCAJ2KPTKCVJN5ICZ8","0","0","0","No","Yes","No","No","63131","154613","2017-10-16 16:21:47","3029"
"A3PQYTQ44C8UQ4","caus_thomas_fire_v5","3N4BPTXIO8TPQBSXOA7JR3TCQWBKU3","0","0","0","Yes","Yes","Yes","No","92805","303833","2017-10-16 16:21:50","3030"
"A2YAZATN6OGRDR","caus_thomas_fire_v5","33LKR6A5KEL8KXRMGVBRHSBBYC51TR","0","0","0","No","Yes","Yes","No","87333","202766","2017-10-16 16:21:56","3031"
"A2UP31CCCRMM6W","caus_thomas_fire_v5","3VBEN272MK049C4A9ER4EAJVYIASGT","0","0","0","Yes","No","Yes","Yes","55680","176762","2017-10-16 16:22:01","3032"
"A23NJOKU9E2EPA","caus_thomas_fire_v5","35GMH2SV3EIRR6GQW2K7U2OIODSOEB","0","0","0","Yes","Yes","No","Not sure","62557","172158","2017-10-16 16:22:07","3033"
"A1JRNNCMEW631Z","caus_thomas_fire_v5","3U5JL4WY5KAWTDXP8NVQ4T3KNS24XP","0","0","0","No","Yes","No","No","268715","406237","2017-10-16 16:22:11","3034"
"A3J0TW75N80W19","caus_thomas_fire_v5","30JNVC0OR9L6WSK81GKH4AGVVU2QH1","0","0","0","No","No","Yes","No","71469","197873","2017-10-16 16:22:15","3035"
"A3TTG9ALOZM8RC","caus_thomas_fire_v5","3DR23U6WE5F74YLYSJ66OCU5NL7ETL","0","0","0","Yes","No","Yes","Yes","40989","118565","2017-10-16 16:22:16","3036"
"A3IFMNK4AQPHUN","caus_thomas_fire_v5","3L70J4KAZGNXXW8PQO45NPMSZKMDA7","0","0","0","No","No","Yes","No","46579","321587","2017-10-16 16:22:26","3037"
"A1CFIFCBCJ4ODO","caus_thomas_fire_v5","3WI0P0II61TPWDU6SZQRIFB2ZOBRDU","0","0","0","Yes","Yes","No","No","57257","157617","2017-10-16 16:22:27","3038"
"AP43EYS9D1Z9E","caus_thomas_fire_v5","31UV0MXWNQDHZ1CUN6EZ6BMJZBUI59","0","0","0","No","No","Yes","No","121061","244829","2017-10-16 16:22:32","3039"
"A1SM0IKQ4OTSCI","caus_thomas_fire_v5","3P529IW9KYMBRZDPELOLK35O591FL2","0","0","0","Yes","Yes","No","No","90892","361004","2017-10-16 16:22:39","3040"
"ADT6AD3LK64AH","caus_thomas_fire_v5","3A7Y0R2P2OPMWVGABUIUAVS35PPXJ6","0","0","0","No","Yes","No","No","83795","176965","2017-10-16 16:22:43","3041"
"AFWKRID53R1XA","caus_thomas_fire_v5","3Y5140Z9DXHLSBUD7LND4HR0QBWPI3","0","0","0","No","Yes","No","No","31809","96594","2017-10-16 16:22:49","3042"
"A24Q1UMV25TBV2","caus_thomas_fire_v5","3DYGAII7PL9Y99IWKTSMDJIMHL8QP2","0","0","0","Yes","Yes","Yes","No","10836","78555","2017-10-16 16:22:55","3043"
"A3VIGT44T83M5S","caus_thomas_fire_v5","31QTRG6Q2TE7IB9IB39GQ5LOGUTYPH","0","0","0","No","Yes","No","No","73885","196657","2017-10-16 16:22:57","3044"
"A168QBUOKNFWWK","caus_thomas_fire_v5","3JZQSN0I3QBV57ZO3UR57B0G9SGGFY","0","0","0","No","No","Yes","Not sure","121590","253778","2017-10-16 16:23:01","3045"
"AIEKCWYZTS41V","caus_thomas_fire_v5","34Q075JO1XE74OUVITNHXH9611501B","0","0","0","Yes","No","Yes","Not sure","688317","803330","2017-10-16 16:23:12","3046"
"A37JAONFRRB36Z","caus_thomas_fire_v5","3WJEQKOXA83351SDAVKAMNLJANLA1G","0","0","0","No","No","Yes","No","58316","145485","2017-10-16 16:23:18","3047"
"A3K8KIL1QIPTJL","caus_thomas_fire_v5","3Q8GYXHFEP3QMYQUVWIDV8OOM69C50","0","0","0","Yes","Yes","No","No","27184","119394","2017-10-16 16:23:20","3048"
"A2BGAF722AB5VM","caus_thomas_fire_v5","3TGOYF991XN3T7X9IOBLXQ2ASNAUUB","0","0","0","No","Yes","No","No","99868","197617","2017-10-16 16:23:23","3049"
"A1E6BY8LYS05ZW","caus_thomas_fire_v5","3PZDLQMM0TMYN177DDGFX1LC2WKC21","0","0","0","No","No","Yes","No","62485","164313","2017-10-16 16:23:23","3050"
"A1GFN7WDJ0GX5V","caus_thomas_fire_v5","3WLEIWSYHOIP49INZ5UG8SISFOP2H0","0","0","0","Yes","Yes","No","No","91103","169557","2017-10-16 16:23:26","3051"
"A3DNH2kLITQLXE","caus_thomas_fire_v5","3I02618YA07Q12PD12CRNKFBK6IUPF","0","0","0","No","Yes","No","No","100403","262763","2017-10-16 16:23:28","3052"
"ADVCIFLB5A9B","caus_thomas_fire_v5","3DYGAII7PL9Y99IWKTSMDJIMHLDPQ6","0","0","0","No","No","Yes","No","41508","115197","2017-10-16 16:23:39","3053"
"A3RFKIT5OT3BJ7","caus_thomas_fire_v5","3SKEMFQBZ36RSELKL76EVBBNT5L8KD","0","0","0","No","Yes","No","Not sure","81358","217985","2017-10-16 16:23:39","3054"
"AMDX0UNZS4A1G","caus_thomas_fire_v5","3I2PTA7R3TVXYILG71NEH2WNNB3KQW","0","0","0","No","Yes","Yes","No","66548","159224","2017-10-16 16:23:50","3055"
"A2RR04JS69Z5LE","caus_thomas_fire_v5","3V0Z7YWSIY1UMAD74UBKNT91N3ZV2I","0","0","0","Yes","Yes","No","No","209310","275246","2017-10-16 16:24:00","3056"
"A2BGRGVU9HG0C6","caus_thomas_fire_v5","3FE2ERCCZX9VOX5G5G0IOENM2KTOPV","0","0","0","No","No","Yes","Yes","146960","334937","2017-10-16 16:24:02","3057"
"A2M5M653UAC0SM","caus_thomas_fire_v5","3PEIJLRY6TU82FG9IT19ZLMB7L3XW6","0","0","0","No","Yes","No","No","43964","126796","2017-10-16 16:24:06","3058"
"A1M9H7WED4RUD5","caus_thomas_fire_v5","3IUZPWIU1O82IFH2JAMK9RE9BCJKWZ","0","0","0","No","No","Yes","No","35280","112680","2017-10-16 16:24:14","3059"
"A3DKKDV1WEZLYF","caus_thomas_fire_v5","3A4NIXBJ760HX95608SYFTPX2AFLMH","0","0","0","No","Yes","No","Yes","47143","140432","2017-10-16 16:24:14","3060"
"A2RDGEY7CJBI4K","caus_thomas_fire_v5","3LO69W1SU3EH5Z9KP5U32O506O3LG9","0","0","0","Yes","No","Yes","No","36820","158453","2017-10-16 16:24:19","3061"
"A2CO3PHGWP142Q","caus_thomas_fire_v5","3WAKVUDHUWH1VWLD5GIANYOQKCC7UL","0","0","0","Yes","Yes","No","No","105243","335653","2017-10-16 16:24:27","3062"
"A100UJALBX4U9V
","caus_thomas_fire_v5","3KAKFY4PGU3ELMPQ9NQ6REOZLF2I3I","0","0","0","Yes","No","Yes","No","48809","150516","2017-10-16 16:24:30","3063"
"A2WCYILM19VQEW","caus_thomas_fire_v5","31LVTDXBL7B8UPIY5GOF1SJ78XELR5","0","0","0","Yes","No","Yes","No","55305","164764","2017-10-16 16:24:31","3064"
"A36Y0EW062GZM4","caus_thomas_fire_v5","3C8HJ7UOP7V12YMAF9J7N80VHJNZME","0","0","0","No","No","Yes","Yes","38340","103053","2017-10-16 16:24:34","3065"
"A2CUBA783W1689","caus_thomas_fire_v5","3JJVG1YBEBY7CTYOHWMIKOI64LB5BO","0","0","0","No","Yes","No","Yes","126613","238966","2017-10-16 16:24:41","3066"
"A24Z9RP5YZZ2TY","caus_thomas_fire_v5","3TVRFO09GKGSRL4AEFU7QA5V9EVLXX","0","0","0","Yes","Yes","No","No","45035","128796","2017-10-16 16:24:47","3067"
"A2Z5XEQNW13NUJ","caus_thomas_fire_v5","38JBBYETQOBNND68DI5YG4ID7MU4EJ","0","0","0","Yes","No","Yes","No","35685","115153","2017-10-16 16:24:52","3068"
"A15XX0WDRG29E7","caus_thomas_fire_v5","3M1CVSFP606RM5CUVAAPNOTRIZ9QAN","0","0","0","Yes","Yes","No","No","197212","304210","2017-10-16 16:24:57","3069"
"A1KLWHCGSS8WXD","caus_thomas_fire_v5","37UQDCYH6XW18BADA6SFJKQ9YJHV7U","0","0","0","Yes","Yes","No","No","102154","232329","2017-10-16 16:24:58","3070"
"A37X1GHLB2HCX7","caus_thomas_fire_v5","31QTRG6Q2TE7IB9IB39GQ5LOGUQPY5","0","0","0","Yes","Yes","No","No","98269","155598","2017-10-16 16:25:07","3071"
"AHCZ9TPJ5N2LQ","caus_thomas_fire_v5","3LO69W1SU3EH5Z9KP5U32O506O0GL1","0","0","0","No","No","Yes","No","57622","172321","2017-10-16 16:25:12","3072"
"A265Y95XHCU9AH","caus_thomas_fire_v5","3MRNMEIQW57ETFZTNFTVW323TWLDLP","0","0","0","Yes","No","Yes","No","195649","275398","2017-10-16 16:25:13","3073"
"A1W16H497VK9Z2","caus_thomas_fire_v5","31QTRG6Q2TE7IB9IB39GQ5LOGUSYPG","0","0","0","Not sure","Yes","No","No","40194","122746","2017-10-16 16:25:19","3074"
"A2OK71FR9Y7RER","caus_thomas_fire_v5","3P4RDNWND57P60RFC8IT7L5OHCQJIX","0","0","0","Yes","Yes","Not sure","No","62186","156740","2017-10-16 16:25:19","3075"
"AV7A20KYBTQHL","caus_thomas_fire_v5","32ZKVD547FO4YEBK3DYP5RKMQPKB34","0","0","0","Yes","No","No","No","118606","244835","2017-10-16 16:25:24","3076"
"A3T021IZ1409ZH","caus_thomas_fire_v5","3M23Y66PO282CJF4X1II2J664476S5","0","0","0","No","No","Yes","Yes","46192","139661","2017-10-16 16:25:32","3077"
"A1EDUAP3LASBJO","caus_thomas_fire_v5","39DD6S19JPC3QAUXYBVOA0VM8HVZEO","0","0","0","Yes","Yes","No","No","114843","307828","2017-10-16 16:25:32","3078"
"A219VCQZADQ45W","caus_thomas_fire_v5","3HMIGG0U4L7MCJA1PM754JQYRKV8Y9","0","0","0","No","No","Yes","No","52942","156651","2017-10-16 16:25:38","3079"
"A2MLMOQW8BAAUT
A2MLMOQW8BAAUT
A2MLMOQW8BAAUT
A2MLMOQW8BAAUT
A2MLMOQW8BAAUT
 A2MLMOQW8BAAUT
 A2MLMOQW","caus_thomas_fire_v5","36DSNE9QZ5ZZ2M2IA3VYRI1ATLMJOP","0","0","0","No","Yes","No","No","177652","435677","2017-10-16 16:25:40","3080"
"A1S7WGRS6BVBGW","caus_thomas_fire_v5","3WLEIWSYHOIP49INZ5UG8SISFOQ2H1","0","0","0","Not sure","No","Yes","No","39330","131551","2017-10-16 16:25:41","3081"
"A3K8J4N2M38P0S","caus_thomas_fire_v5","3C5W7UE9CFRCX3MVERVMQNKK9JQMX5","0","0","0","Yes","No","Yes","No","33812","121261","2017-10-16 16:25:46","3082"
"A3USP1ZP069KCK","caus_thomas_fire_v5","37ZHEEHM6WNHW28UQWM90PYQ7ZU37B","0","0","0","No","Yes","No","No","119797","203992","2017-10-16 16:25:53","3083"
"A3CLB6VUB79NXD","caus_thomas_fire_v5","3KWTYT08704JP2K089BCYREBGFQ5LC","0","0","0","Yes","Yes","No","No","40582","128386","2017-10-16 16:25:55","3084"
"A1I4YFIL263DP8","caus_thomas_fire_v5","3AZHRG4CU4L3ER8A5X10LAO3ZLO038","0","0","0","Yes","No","Yes","No","54020","134722","2017-10-16 16:25:56","3085"
"A1SU8C0D1IJYTN","caus_thomas_fire_v5","33PPO7FECVGC3ERN2CWI4NABCSUDIE","0","0","0","Yes","No","Yes","No","39981","114509","2017-10-16 16:25:58","3086"
"A1DXSFFL5HZ1NX","caus_thomas_fire_v5","3NL0RFNU0FOQ9DYI94G1EZVIRJQK4J","0","0","0","Yes","Yes","No","No","54332","148867","2017-10-16 16:26:02","3087"
"AK3H5QRAROFGP","caus_thomas_fire_v5","3634BBTX0OV91Y5JTIR8SNDWO54IFO","0","0","0","Yes","Yes","No","No","71325","133108","2017-10-16 16:26:04","3088"
"A3R1L6ID6NE0LU
	Total Earnings  (What's this?)","caus_thomas_fire_v5","3FFJ6VRIL1PI4UQTQ08NPGQSI3LI0Q","0","0","0","No","No","No","No","40181","121275","2017-10-16 16:26:11","3089"
"AICU65R9X9G60
","caus_thomas_fire_v5","3CP1TO84PT2DOGYSY3T7JVF2AFZ52N","0","0","0","Yes","Yes","No","No","56295","144649","2017-10-16 16:26:11","3090"
"A3L4RJUHA0CJEA","caus_thomas_fire_v5","3OLF68YTN92UVGMLHUZVBPPDBX5AFI","0","0","0","No","No","Yes","No","54456","149284","2017-10-16 16:26:12","3091"
"A16L21AR8X012","caus_thomas_fire_v5","3U4J9857OECMZXC75P1FI8W2VR77B6","0","0","0","No","Yes","No","No","70298","165940","2017-10-16 16:26:24","3092"
"A2HG1N3BVQO6I","caus_thomas_fire_v5","3OLQQLKKNSQDQVPTGPS2M67WPJKEJK","0","0","0","No","Yes","Yes","Yes","70985","196917","2017-10-16 16:26:24","3093"
"A1DHYSXOHE5VQL","caus_thomas_fire_v5","3I2PTA7R3TVXYILG71NEH2WNNB6QK5","0","0","0","Not sure","Yes","Yes","Yes","140294","237328","2017-10-16 16:26:26","3094"
"A2COAUZ1TISD2Q","caus_thomas_fire_v5","3NL0RFNU0FOQ9DYI94G1EZVIRJQ4K3","0","0","0","Yes","Yes","No","No","59888","144638","2017-10-16 16:26:29","3095"
"A35QYDS8MRV1EX","caus_thomas_fire_v5","3F6KKYWMNB24HF2EZS9A9V6SYRJDNP","0","0","0","Yes","Yes","No","No","61404","147590","2017-10-16 16:26:36","3096"
"A1SMJPKHJLZRC9","caus_thomas_fire_v5","3OF2M9AATGP6CAM7UX6R8V8RSEPZK6","0","0","0","Yes","No","Yes","Not sure","107718","318810","2017-10-16 16:27:03","3097"
"A255QE6CVHJ15U","caus_thomas_fire_v5","36WLNQG78ZB78CRHSXFLOIOJHECEB0","0","0","0","Yes","Yes","Yes","No","31160","91996","2017-10-16 16:27:06","3098"
"A5L6EWPGSPQED","caus_thomas_fire_v5","354P56DE9K4LGJT9GBNA8X62ZFT7S7","0","0","0","Yes","Yes","Yes","No","37195","161555","2017-10-16 16:27:07","3099"
"A1KYRJAP5MT5YS","caus_thomas_fire_v5","3NPI0JQDAO6B1PAO1XMHIOT91SDTPP","0","0","0","No","No","Yes","No","40475","125291","2017-10-16 16:27:07","3100"
"A134MJZL7H493A","caus_thomas_fire_v5","3AMW0RGHOD3D6C5441059PNHCAPNPG","0","0","0","No","No","Yes","No","20631","80816","2017-10-16 16:27:12","3101"
"A49HPQ9P5AHU4","caus_thomas_fire_v5","3YW4XOSQKQMNKA6BG011MOXDHQF1UL","0","0","0","Yes","Yes","No","No","32724","88862","2017-10-16 16:27:15","3102"
"A5JMH4GQPZB4N","caus_thomas_fire_v5","3YOH7BII098P3QHXT0HONPVV43LVK4","0","0","0","No","Yes","No","No","76831","166003","2017-10-16 16:27:16","3103"
"A2TDLLB8JTZGBN","caus_thomas_fire_v5","3AWETUDC92TF6FWJUULFVFTE0A4ZIZ","0","0","0","No","Yes","No","Not sure","19637","106356","2017-10-16 16:27:18","3104"
"A25P3J7HNY4JC6","caus_thomas_fire_v5","32SCWG5HIH55ZRZC5KEO7E1VHK2P6A","0","0","0","Yes","Yes","Yes","No","50936","121583","2017-10-16 16:27:19","3105"
"A2RBNMRC6942T0","caus_thomas_fire_v5","3VHHR074H3IYC6YJW2Q9WBS77LIL74","0","0","0","Yes","Yes","No","No","43352","107650","2017-10-16 16:27:20","3106"
"AIM6UIPPVF05M","caus_thomas_fire_v5","3R6BYFZZP7D6RTUES4R9VX0BCIEFXR","0","0","0","No","Yes","Yes","Yes","71889","165648","2017-10-16 16:27:20","3107"
"A3VGBW0I7HK3EC","caus_thomas_fire_v5","3B837J3LDOXVY2DOPPLGDEX20RNSRR","0","0","0","Yes","Yes","No","No","33757","114052","2017-10-16 16:27:21","3108"
"A1KXYURHCYHKOL","caus_thomas_fire_v5","339ANSOTR53KHKXXUTI58051W1RKIY","0","0","0","Yes","No","Yes","Not sure","71832","187499","2017-10-16 16:27:27","3109"
"AGCWXX1MYHP75","caus_thomas_fire_v5","3FTOP5WARFPEZ5AZ8ITN1H5SVI60JG","0","0","0","Yes","No","Yes","No","55101","130295","2017-10-16 16:27:35","3110"
"A19IGUTAIUBXSK","caus_thomas_fire_v5","36ZN444YTRZ37BICSLAYFHMAG61OIM","0","0","0","No","Yes","No","Not sure","66517","167363","2017-10-16 16:27:36","3111"
"A2GC0LGLXP6O92","caus_thomas_fire_v5","3S0TNUHWKTJJE8FATQKRRYGX9WPD86","0","0","0","No","Yes","No","No","72191","205999","2017-10-16 16:27:38","3112"
"A1GHMM8WNMYZSN","caus_thomas_fire_v5","3ZQIG0FLQEHGYQBEIE0RB0PQRAQWVX","0","0","0","Yes","No","Yes","No","35156","111828","2017-10-16 16:27:43","3113"
"ASPAA95N9CFQ2","caus_thomas_fire_v5","3S06PH7KSR5138VPU5BCCOTPVQK1DB","0","0","0","Yes","No","Yes","No","39395","121546","2017-10-16 16:27:52","3114"
"A12HZGOZQD5YK7","caus_thomas_fire_v5","3IHR8NYAM72RK4VYMWL9AGHHLTVP4O","0","0","0","Yes","Yes","No","No","77849","212602","2017-10-16 16:27:53","3115"
"A2MACDVP9MWKHA","caus_thomas_fire_v5","3LEIZ60CDJ0MVE3GQ0F2IMUBHKHZ9G","0","0","0","Yes","Yes","No","Yes","55947","152285","2017-10-16 16:28:01","3116"
"A2NL38BFEE3BVY
","caus_thomas_fire_v5","36PW28KO4ZX2P2MPMJFPT74DZWLEAZ","0","0","0","Not sure","Not sure","Not sure","Yes","26519","98970","2017-10-16 16:28:04","3117"
"A1L3G1F48LOD5F","caus_thomas_fire_v5","3GA6AFUKOOPEPRE6358LR2NKL2RH3S","0","0","0","Yes","No","Yes","No","42256","126266","2017-10-16 16:28:07","3118"
"A1AF25FCVKC87X","caus_thomas_fire_v5","3STRJBFXOWSAQYD8O5H9M77A7I7TKO","0","0","0","Yes","Yes","No","No","39191","135483","2017-10-16 16:28:08","3119"
"A3GPKYAXYEHEI2","caus_thomas_fire_v5","3A1COHJ8NJW0QOKCFM3HIJVV1OI8HA","0","0","0","Yes","Yes","No","Not sure","77428","207508","2017-10-16 16:28:08","3120"
"A2ZA6GLQTIF345","caus_thomas_fire_v5","31Q0U3WYDPGLMZUF3S8QCWJT9FG17H","0","0","0","Yes","Yes","No","Not sure","103991","321590","2017-10-16 16:28:09","3121"
"A1MZYU5X6J3YW6","caus_thomas_fire_v5","320DUZ38G7NBA9LKMKIQM9S82ZZJG6","0","0","0","No","No","Yes","Yes","57440","207517","2017-10-16 16:28:16","3122"
"A15HF9M3EGMCWL","caus_thomas_fire_v5","3R6BYFZZP7D6RTUES4R9VX0BCIEXF9","0","0","0","Yes","No","Yes","No","53398","144633","2017-10-16 16:28:16","3123"
"A1LUM8ICNKFUX0","caus_thomas_fire_v5","34MAJL3QP4OKDFQBOYO2XDEGGX543T","0","0","0","No","No","Yes","No","64677","165220","2017-10-16 16:28:17","3124"
"A2NCNAIYI022X9","caus_thomas_fire_v5","3Y4W8Q93LZLHPKBN1JV1JC05KUPDVA","0","0","0","No","No","Yes","No","137410","396675","2017-10-16 16:28:19","3125"
"A3LVUYUKG9N5HE","caus_thomas_fire_v5","3Y4W8Q93LZLHPKBN1JV1JC05KUQDVB","0","0","0","Yes","No","Yes","Not sure","69680","227314","2017-10-16 16:28:23","3126"
"AFRYR0I0RA971","caus_thomas_fire_v5","32SVAV9L3FAZF46SXZYTAG0G871A3A","0","0","0","No","No","Yes","No","49719","138656","2017-10-16 16:28:27","3127"
"A3KR3JXXEHZDGV
","caus_thomas_fire_v5","3ATPCQ38J8B0V73GMKRJ0AWTH8VAYF","0","0","0","Yes","Yes","No","No","91597","236558","2017-10-16 16:28:29","3128"
"A38W31UJ4HXYYJ","caus_thomas_fire_v5","3TYCR1GOTCKHWG4PFXISNVL6HEYLZZ","0","0","0","Yes","No","Yes","No","132714","222646","2017-10-16 16:28:38","3129"
"A2W2F1PFQPUZW9","caus_thomas_fire_v5","3P4RDNWND57P60RFC8IT7L5OHCRJIY","0","0","0","No","No","Yes","No","91257","212244","2017-10-16 16:28:41","3130"
"A1HN4550TIXQBZ","caus_thomas_fire_v5","3RYC5T2D73UYLAXWX8HMI9SRD7APR2","0","0","0","No","Yes","No","No","56174","116204","2017-10-16 16:28:44","3131"
"A192RWJGJ05PZK","caus_thomas_fire_v5","3A0EX8ZRN8P5EH88SYRFVLGZZQFYBX","0","0","0","No","Yes","No","No","62548","162629","2017-10-16 16:28:52","3132"
"A2U5K5WW79T4Q2","caus_thomas_fire_v5","33CKWXB73JL7BDFDECRHBMSG6TH11L","0","0","0","No","Yes","No","No","90345","193283","2017-10-16 16:29:00","3133"
"A1NAGLVAIALY55","caus_thomas_fire_v5","3AMYWKA6YBNNERNBQK19IEW57G86OE","0","0","0","Yes","Yes","Yes","No","10713","69277","2017-10-16 16:29:05","3134"
"A3D3NEQ158WUB0","caus_thomas_fire_v5","3X1FV8S5JXSK14LE39W9PX32XM0VGX","0","0","0","No","Yes","No","No","49757","130240","2017-10-16 16:29:05","3135"
"AXDLEGI6OD6V","caus_thomas_fire_v5","3R0T90IZ1SDO2VFECS14Z5FDCFRGCQ","0","0","0","No","No","Yes","Yes","41127","116287","2017-10-16 16:29:06","3136"
"A1YX741QQSMKPS","caus_thomas_fire_v5","3RRCEFRB7MDPGAUO3R38FWCS4PC4BE","0","0","0","No","Yes","No","No","55401","169669","2017-10-16 16:29:09","3137"
"A2NHIKI290Q7ML","caus_thomas_fire_v5","3QEMNNSB2X0FEUARJLSLDYK2YCKD7K","0","0","0","No","Yes","No","No","45398","143853","2017-10-16 16:29:10","3138"
"A1OHPYH0S1HVKU","caus_thomas_fire_v5","3MTMREQS4VJW628G7J9VFDBD60WAWH","0","0","0","Yes","No","Yes","No","55942","153384","2017-10-16 16:29:11","3139"
"A1A9SUYOFNNR3Y","caus_thomas_fire_v5","3PJ71Z61R43P0II8IP6AQSAZ46619X","0","0","0","No","No","Yes","No","36430","115263","2017-10-16 16:29:20","3140"
"A2S4YDJ9UGAXFQ","caus_thomas_fire_v5","3DR23U6WE5F74YLYSJ66OCU5NLCTE5","0","0","0","No","Yes","No","No","37651","107493","2017-10-16 16:29:20","3141"
"A21EJWA14YMY79","caus_thomas_fire_v5","3VSOLARPKBALALWN5TKTELPW2PI39N","0","0","0","No","Yes","No","No","101376","393351","2017-10-16 16:29:26","3142"
"A1H11P4QSM08Y1","caus_thomas_fire_v5","3GS6S824SQY3QL25GNE01JVD57VWNN","0","0","0","Yes","Yes","No","No","37698","100652","2017-10-16 16:29:29","3143"
"A2Z4VFK7LN3XUI","caus_thomas_fire_v5","373ERPL3YO9WD2Q3EPQ6NJTO2A2RTG","0","0","0","Yes","Yes","No","No","34549","109414","2017-10-16 16:29:35","3144"
"AL0SFLBAVTHU3","caus_thomas_fire_v5","3SKEMFQBZ36RSELKL76EVBBNT5M8KE","0","0","0","Yes","Yes","No","No","63964","314182","2017-10-16 16:29:41","3145"
"A21FPAPLNTZ3QU","caus_thomas_fire_v5","388U7OUMF72VXTTCGN2W38RJ5060RG","0","0","0","No","No","Yes","No","28394","155573","2017-10-16 16:29:43","3146"
"AVQCDHE5UXLF9","caus_thomas_fire_v5","3RU7GD8VPOUAMPX9CXHR8JXNZ90SP0","0","0","0","Yes","Yes","No","No","61991","169734","2017-10-16 16:29:45","3147"
"COPIEDA10LN940WU4MMG","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7FSPLJ","0","0","0","No","Yes","No","No","42226","158401","2017-10-16 16:29:46","3148"
"A2M4QB5T835AW1","caus_thomas_fire_v5","3TOK3KHVJTJ6IR1G9U61OSW12QRO7S","0","0","0","No","No","Yes","No","47188","140037","2017-10-16 16:29:47","3149"
"AFIFVNL3CREJN","caus_thomas_fire_v5","33FOTY3KEMMRYGPBU9G1SIB7AR91CE","0","0","0","Yes","Yes","No","No","52539","142294","2017-10-16 16:29:48","3150"
"A1QWOS976GV4FW","caus_thomas_fire_v5","3RXPCZQMQPC4FS5GWVCKI9WM8I0G10","0","0","0","Yes","Yes","Yes","No","57629","156775","2017-10-16 16:29:49","3151"
"A39FHSV9N2DV2H","caus_thomas_fire_v5","3GS6S824SQY3QL25GNE01JVD57VNWE","0","0","0","Yes","No","Yes","No","65007","164268","2017-10-16 16:29:53","3152"
"A3TXLHC83TPLT5","caus_thomas_fire_v5","3C2NJ6JBKAIHE54Y23PTDCFO100N2W","0","0","0","No","No","Yes","No","74989","191974","2017-10-16 16:30:06","3153"
"A3S0INU046UTYK","caus_thomas_fire_v5","3B2X28YI3WG3VXY2MFWNCUW60GI6B1","0","0","0","Not sure","No","Yes","Not sure","35829","120877","2017-10-16 16:30:06","3154"
"A2G6ISFMGZWCQN","caus_thomas_fire_v5","36PW28KO4ZX2P2MPMJFPT74DZWRAE1","0","0","0","No","No","Yes","No","39576","216157","2017-10-16 16:30:09","3155"
"A2WYCY1FMQOD5F","caus_thomas_fire_v5","32RIADZISS5OXWBQEDP35LMS8E54SO","0","0","0","Yes","Yes","No","No","17654","103360","2017-10-16 16:30:10","3156"
"AVMC9U56S0A7H","caus_thomas_fire_v5","33CKWXB73JL7BDFDECRHBMSG6UI11O","0","0","0","Yes","Yes","No","No","47380","155344","2017-10-16 16:30:12","3157"
"A33BSYMO96ZPKF
","caus_thomas_fire_v5","3Z7VU45IPYI4690LMN093GCSJ8U1ZA","0","0","0","Yes","Yes","No","No","160145","272347","2017-10-16 16:30:17","3158"
"AQ9QT3L1WGEPO","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNAQK6Y","0","0","0","No","No","Yes","Yes","33434","102159","2017-10-16 16:30:20","3159"
"A18V9R4S66TXC4","caus_thomas_fire_v5","32VNZTT0A75CWHBDZOPYFBHWMBLR4K","0","0","0","Yes","Yes","No","No","66196","172606","2017-10-16 16:30:25","3160"
"A2ZH6W3O33PVJZ","caus_thomas_fire_v5","3HFNH7HEMHFSWWPXHA2ZJA4UGUSQG5","0","0","0","No","No","Yes","No","86015","182954","2017-10-16 16:30:29","3161"
"A207MWA5U0GWA5","caus_thomas_fire_v5","3KMS4QQVK2R07TV7TLCK53S9G9WKF4","0","0","0","No","Yes","No","No","53207","145700","2017-10-16 16:30:29","3162"
"A2N4DD7IS7EI2D","caus_thomas_fire_v5","3R8YZBNQ9HJ933EWO7Y5DXR1HR5Q7Y","0","0","0","No","Yes","No","No","114283","427503","2017-10-16 16:30:32","3163"
"A2A07J1P6YEW6Z","caus_thomas_fire_v5","34J10VATJFZ6SNVS7Y224MHAV7KIQP","0","0","0","Yes","Yes","No","Yes","110379","218985","2017-10-16 16:30:33","3164"
