subject,version,assignmentId,rating,question_ind,trial_ind,green_prob,blue_prob,rt,stamp,id
A2F1HB87T0B26D,caus_thomas_all_dis_v1,37XITHEISWAFRLOSS3VGY9TK9PQCR3,8,2,2,8,2,12897,9/19/17 15:07,13285
A2JGSSRI6SJ8P6,caus_thomas_all_dis_v1,3O6CYIULED2GLBMEDOQMFEN784BWUZ,8,2,2,9,7,14161,9/19/17 15:08,13286
AJP3A4R5044QG,caus_thomas_all_dis_v1,3JZQSN0I3QBV57ZO3UR57B0G4T7FGL,7,2,2,2,6,40924,9/19/17 15:08,13287
A2JGSSRI6SJ8P6,caus_thomas_all_dis_v1,3O6CYIULED2GLBMEDOQMFEN784BWUZ,7,3,3,4,10,12693,9/19/17 15:08,13288
A2F1HB87T0B26D,caus_thomas_all_dis_v1,37XITHEISWAFRLOSS3VGY9TK9PQCR3,8,3,3,10,3,16965,9/19/17 15:08,13289
AJP3A4R5044QG,caus_thomas_all_dis_v1,3JZQSN0I3QBV57ZO3UR57B0G4T7FGL,7,3,3,5,1,10482,9/19/17 15:08,13290
A2JGSSRI6SJ8P6,caus_thomas_all_dis_v1,3O6CYIULED2GLBMEDOQMFEN784BWUZ,8,4,4,1,5,10822,9/19/17 15:08,13291
A2F1HB87T0B26D,caus_thomas_all_dis_v1,37XITHEISWAFRLOSS3VGY9TK9PQCR3,8,4,4,5,5,12313,9/19/17 15:08,13292
AJP3A4R5044QG,caus_thomas_all_dis_v1,3JZQSN0I3QBV57ZO3UR57B0G4T7FGL,6,4,4,3,8,16793,9/19/17 15:08,13293
ADL81BHN53IQ0,caus_thomas_all_dis_v1,3KV0LJBBH2MS070J5SPU15YW33URM0,0,0,0,2,1,49373,9/19/17 15:08,13294
A3T68OBEBCKJF7,caus_thomas_all_dis_v1,3KOPY89HM83AGX9WR5B63F3ZTVJJ3K,4,0,0,1,9,38807,9/19/17 15:08,13295
ADL81BHN53IQ0,caus_thomas_all_dis_v1,3KV0LJBBH2MS070J5SPU15YW33URM0,2,1,1,6,5,16582,9/19/17 15:09,13296
ADL81BHN53IQ0,caus_thomas_all_dis_v1,3KV0LJBBH2MS070J5SPU15YW33URM0,1,2,2,4,2,9134,9/19/17 15:09,13297
A3T68OBEBCKJF7,caus_thomas_all_dis_v1,3KOPY89HM83AGX9WR5B63F3ZTVJJ3K,4,1,1,5,4,19440,9/19/17 15:09,13298
ADL81BHN53IQ0,caus_thomas_all_dis_v1,3KV0LJBBH2MS070J5SPU15YW33URM0,6,3,3,10,7,9506,9/19/17 15:09,13299
A1ANSFI5L7SUUH,caus_thomas_all_dis_v1,3OSWBBLG1EY9T9GI1YWJ7XXQV6NXDK,8,0,0,1,5,27202,9/19/17 15:09,13300
ADL81BHN53IQ0,caus_thomas_all_dis_v1,3KV0LJBBH2MS070J5SPU15YW33URM0,0,4,4,1,8,6065,9/19/17 15:09,13301
A3T68OBEBCKJF7,caus_thomas_all_dis_v1,3KOPY89HM83AGX9WR5B63F3ZTVJJ3K,4,2,2,4,8,12222,9/19/17 15:09,13302
A3MUG02LJ4BM9F,caus_thomas_all_dis_v1,3B1NLC6UGZX7WKOIHXNAJ5EK6ZUGPP,3,0,0,7,1,6676,9/19/17 15:09,13303
A3MUG02LJ4BM9F,caus_thomas_all_dis_v1,3B1NLC6UGZX7WKOIHXNAJ5EK6ZUGPP,4,1,1,10,8,1783,9/19/17 15:09,13304
A3MUG02LJ4BM9F,caus_thomas_all_dis_v1,3B1NLC6UGZX7WKOIHXNAJ5EK6ZUGPP,5,2,2,5,4,1764,9/19/17 15:09,13305
A1ANSFI5L7SUUH,caus_thomas_all_dis_v1,3OSWBBLG1EY9T9GI1YWJ7XXQV6NXDK,4,1,1,9,2,12738,9/19/17 15:09,13306
A1ANSFI5L7SUUH,caus_thomas_all_dis_v1,3OSWBBLG1EY9T9GI1YWJ7XXQV6NXDK,2,2,2,8,1,3352,9/19/17 15:09,13307
A3T68OBEBCKJF7,caus_thomas_all_dis_v1,3KOPY89HM83AGX9WR5B63F3ZTVJJ3K,4,3,3,6,7,12183,9/19/17 15:09,13308
A1ANSFI5L7SUUH,caus_thomas_all_dis_v1,3OSWBBLG1EY9T9GI1YWJ7XXQV6NXDK,3,3,3,4,8,2113,9/19/17 15:09,13309
A1ANSFI5L7SUUH,caus_thomas_all_dis_v1,3OSWBBLG1EY9T9GI1YWJ7XXQV6NXDK,4,4,4,7,7,1850,9/19/17 15:09,13310
A2H4SM7PEAK10H,caus_thomas_all_dis_v1,30OG32W0SUC99LGEVNKUFDODT4EENA,8,2,2,6,10,153229,9/19/17 15:09,13311
A3T68OBEBCKJF7,caus_thomas_all_dis_v1,3KOPY89HM83AGX9WR5B63F3ZTVJJ3K,4,4,4,8,10,9405,9/19/17 15:09,13312
A2H4SM7PEAK10H,caus_thomas_all_dis_v1,30OG32W0SUC99LGEVNKUFDODT4EENA,8,3,3,8,5,13169,9/19/17 15:10,13313
A2H4SM7PEAK10H,caus_thomas_all_dis_v1,30OG32W0SUC99LGEVNKUFDODT4EENA,8,4,4,9,9,11467,9/19/17 15:10,13314
"A2VYC9RLAVH1W0",caus_thomas_all_dis_v1,31UV0MXWNQDHZ1CUN6EZ6BMJUCM5IL,0,0,0,10,4,38952,9/19/17 15:10,13315
"A2VYC9RLAVH1W0",caus_thomas_all_dis_v1,31UV0MXWNQDHZ1CUN6EZ6BMJUCM5IL,4,1,1,2,2,18898,9/19/17 15:11,13316
A3MUG02LJ4BM9F,caus_thomas_all_dis_v1,3B1NLC6UGZX7WKOIHXNAJ5EK6ZUGPP,5,3,3,2,3,104627,9/19/17 15:11,13317
"A2VYC9RLAVH1W0",caus_thomas_all_dis_v1,31UV0MXWNQDHZ1CUN6EZ6BMJUCM5IL,4,2,2,6,3,12777,9/19/17 15:11,13318
A3MUG02LJ4BM9F,caus_thomas_all_dis_v1,3B1NLC6UGZX7WKOIHXNAJ5EK6ZUGPP,5,4,4,4,9,7516,9/19/17 15:11,13319
A1YG0T6TJPP9QX,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9JYAO,8,0,0,8,9,48231,9/19/17 15:11,13320
A35UZFYGBMYLTE,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5RGH85G,8,0,0,6,5,32896,9/19/17 15:11,13321
"A2VYC9RLAVH1W0",caus_thomas_all_dis_v1,31UV0MXWNQDHZ1CUN6EZ6BMJUCM5IL,8,3,3,4,10,15725,9/19/17 15:11,13322
AGFYWCPRQIB6O,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9LAY2,8,0,0,3,9,27827,9/19/17 15:11,13323
"A2VYC9RLAVH1W0",caus_thomas_all_dis_v1,31UV0MXWNQDHZ1CUN6EZ6BMJUCM5IL,4,4,4,9,8,7916,9/19/17 15:11,13324
A35UZFYGBMYLTE,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5RGH85G,8,1,1,3,9,14427,9/19/17 15:11,13325
AGFYWCPRQIB6O,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9LAY2,8,1,1,10,10,9473,9/19/17 15:11,13326
A1YG0T6TJPP9QX,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9JYAO,8,1,1,4,10,24190,9/19/17 15:12,13327
AGFYWCPRQIB6O,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9LAY2,8,2,2,4,5,6743,9/19/17 15:12,13328
A35UZFYGBMYLTE,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5RGH85G,8,2,2,2,2,10686,9/19/17 15:12,13329
A35UZFYGBMYLTE,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5RGH85G,8,3,3,7,4,5501,9/19/17 15:12,13330
A35UZFYGBMYLTE,caus_thomas_all_dis_v1,3Q5ZZ9ZEVOGOAV0HEK28TMS5RGH85G,8,4,4,1,10,7828,9/19/17 15:12,13331
AGFYWCPRQIB6O,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9LAY2,4,3,3,2,4,28781,9/19/17 15:12,13332
AGFYWCPRQIB6O,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9LAY2,4,4,4,7,7,4539,9/19/17 15:12,13333
A1YG0T6TJPP9QX,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9JYAO,8,2,2,10,5,37918,9/19/17 15:12,13334
A1ZFQ0U32IPIJO,caus_thomas_all_dis_v1,39OWYR0EPKSVRYKOX0DBEB7K9PXYF2,8,0,0,10,2,47397,9/19/17 15:12,13335
A1YG0T6TJPP9QX,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9JYAO,8,3,3,9,2,18810,9/19/17 15:13,13336
A1ZFQ0U32IPIJO,caus_thomas_all_dis_v1,39OWYR0EPKSVRYKOX0DBEB7K9PXYF2,5,1,1,5,7,20535,9/19/17 15:13,13337
A1YG0T6TJPP9QX,caus_thomas_all_dis_v1,3ATPCQ38J8B0V73GMKRJ0AWTC9JYAO,8,4,4,6,1,12796,9/19/17 15:13,13338
A1ZFQ0U32IPIJO,caus_thomas_all_dis_v1,39OWYR0EPKSVRYKOX0DBEB7K9PXYF2,7,2,2,8,3,11815,9/19/17 15:13,13339
A31Q7PWLBCU2X0,caus_thomas_all_dis_v1,369J354OFDBZME6D21O1D5N3BU36G8,8,0,0,6,5,21293,9/19/17 15:13,13340
A1ZFQ0U32IPIJO,caus_thomas_all_dis_v1,39OWYR0EPKSVRYKOX0DBEB7K9PXYF2,0,3,3,1,9,12373,9/19/17 15:13,13341
A1PIF4Q8VFHTET,caus_thomas_all_dis_v1,3WQ3B2KGE8H8OBX5G9K6HY5PN6XB10,8,0,0,8,1,36712,9/19/17 15:13,13342
A1ZFQ0U32IPIJO,caus_thomas_all_dis_v1,39OWYR0EPKSVRYKOX0DBEB7K9PXYF2,8,4,4,9,6,6267,9/19/17 15:13,13343
A31Q7PWLBCU2X0,caus_thomas_all_dis_v1,369J354OFDBZME6D21O1D5N3BU36G8,8,1,1,7,2,11569,9/19/17 15:13,13344
A31Q7PWLBCU2X0,caus_thomas_all_dis_v1,369J354OFDBZME6D21O1D5N3BU36G8,2,2,2,3,9,7029,9/19/17 15:14,13345
A31Q7PWLBCU2X0,caus_thomas_all_dis_v1,369J354OFDBZME6D21O1D5N3BU36G8,8,3,3,4,1,7645,9/19/17 15:14,13346
A3SXRD6C8AMKKR,caus_thomas_all_dis_v1,3CP1TO84PT2DOGYSY3T7JVF25GP52A,6,0,0,9,7,18483,9/19/17 15:14,13347
A31Q7PWLBCU2X0,caus_thomas_all_dis_v1,369J354OFDBZME6D21O1D5N3BU36G8,1,4,4,8,8,8422,9/19/17 15:14,13348
A3SXRD6C8AMKKR,caus_thomas_all_dis_v1,3CP1TO84PT2DOGYSY3T7JVF25GP52A,1,1,1,2,10,11851,9/19/17 15:14,13349
A3SXRD6C8AMKKR,caus_thomas_all_dis_v1,3CP1TO84PT2DOGYSY3T7JVF25GP52A,4,2,2,5,5,6482,9/19/17 15:14,13350
A3SXRD6C8AMKKR,caus_thomas_all_dis_v1,3CP1TO84PT2DOGYSY3T7JVF25GP52A,1,3,3,1,6,8791,9/19/17 15:14,13351
A3SXRD6C8AMKKR,caus_thomas_all_dis_v1,3CP1TO84PT2DOGYSY3T7JVF25GP52A,6,4,4,4,1,12786,9/19/17 15:14,13352
A2NUDUE46JVAKW,caus_thomas_all_dis_v1,3018Q3ZVOIRRY6RU8PZPSE3W9M5RAG,0,0,0,3,10,34562,9/19/17 15:15,13353
A1J53Y1SD6R5XW,caus_thomas_all_dis_v1,37ZHEEHM6WNHW28UQWM90PYQ20K732,8,0,0,1,1,33758,9/19/17 15:15,13354
A2NUDUE46JVAKW,caus_thomas_all_dis_v1,3018Q3ZVOIRRY6RU8PZPSE3W9M5RAG,4,1,1,2,2,11632,9/19/17 15:15,13355
A1J53Y1SD6R5XW,caus_thomas_all_dis_v1,37ZHEEHM6WNHW28UQWM90PYQ20K732,8,1,1,3,8,15507,9/19/17 15:16,13356
A2MWOC8THMPE6C,caus_thomas_all_dis_v1,3TXD01ZLD4I4C93U3IK3KM4GOBDU4C,8,0,0,9,8,33544,9/19/17 15:16,13357
A2NUDUE46JVAKW,caus_thomas_all_dis_v1,3018Q3ZVOIRRY6RU8PZPSE3W9M5RAG,3,2,2,7,8,11974,9/19/17 15:16,13358
A2NUDUE46JVAKW,caus_thomas_all_dis_v1,3018Q3ZVOIRRY6RU8PZPSE3W9M5RAG,6,3,3,8,4,7195,9/19/17 15:16,13359
A2TTRW1EE029C7,caus_thomas_all_dis_v1,39ZSFO5CA8XUFRMF6P77QOTZ683JUS,1,0,0,2,10,27976,9/19/17 15:16,13360
A2MWOC8THMPE6C,caus_thomas_all_dis_v1,3TXD01ZLD4I4C93U3IK3KM4GOBDU4C,8,1,1,7,1,17750,9/19/17 15:16,13361
A2NUDUE46JVAKW,caus_thomas_all_dis_v1,3018Q3ZVOIRRY6RU8PZPSE3W9M5RAG,3,4,4,4,7,11640,9/19/17 15:16,13362
A2TTRW1EE029C7,caus_thomas_all_dis_v1,39ZSFO5CA8XUFRMF6P77QOTZ683JUS,8,1,1,10,5,7671,9/19/17 15:16,13363
A2TTRW1EE029C7,caus_thomas_all_dis_v1,39ZSFO5CA8XUFRMF6P77QOTZ683JUS,4,2,2,4,8,7988,9/19/17 15:16,13364
A2TTRW1EE029C7,caus_thomas_all_dis_v1,39ZSFO5CA8XUFRMF6P77QOTZ683JUS,1,3,3,3,7,4974,9/19/17 15:16,13365
A2MWOC8THMPE6C,caus_thomas_all_dis_v1,3TXD01ZLD4I4C93U3IK3KM4GOBDU4C,8,2,2,1,9,21856,9/19/17 15:16,13366
A2TTRW1EE029C7,caus_thomas_all_dis_v1,39ZSFO5CA8XUFRMF6P77QOTZ683JUS,4,4,4,6,1,3531,9/19/17 15:16,13367
A2MWOC8THMPE6C,caus_thomas_all_dis_v1,3TXD01ZLD4I4C93U3IK3KM4GOBDU4C,8,3,3,3,3,16587,9/19/17 15:17,13368
A2MWOC8THMPE6C,caus_thomas_all_dis_v1,3TXD01ZLD4I4C93U3IK3KM4GOBDU4C,8,4,4,2,5,10016,9/19/17 15:17,13369
A1FKVE66G9HD51,caus_thomas_all_dis_v1,3M0BCWMB8VX1PCD8DX9RAOVJJJ5WBJ,6,0,0,6,4,9159,9/19/17 15:17,13370
A1FKVE66G9HD51,caus_thomas_all_dis_v1,3M0BCWMB8VX1PCD8DX9RAOVJJJ5WBJ,4,1,1,4,7,3715,9/19/17 15:17,13371
A1FKVE66G9HD51,caus_thomas_all_dis_v1,3M0BCWMB8VX1PCD8DX9RAOVJJJ5WBJ,2,2,2,8,8,2055,9/19/17 15:17,13372
A1J53Y1SD6R5XW,caus_thomas_all_dis_v1,37ZHEEHM6WNHW28UQWM90PYQ20K732,8,2,2,6,3,85539,9/19/17 15:17,13373
A1FKVE66G9HD51,caus_thomas_all_dis_v1,3M0BCWMB8VX1PCD8DX9RAOVJJJ5WBJ,1,3,3,7,10,1451,9/19/17 15:17,13374
A1FKVE66G9HD51,caus_thomas_all_dis_v1,3M0BCWMB8VX1PCD8DX9RAOVJJJ5WBJ,5,4,4,5,1,2147,9/19/17 15:17,13375
A1J53Y1SD6R5XW,caus_thomas_all_dis_v1,37ZHEEHM6WNHW28UQWM90PYQ20K732,8,3,3,8,7,13860,9/19/17 15:17,13376
A1J53Y1SD6R5XW,caus_thomas_all_dis_v1,37ZHEEHM6WNHW28UQWM90PYQ20K732,2,4,4,2,10,11604,9/19/17 15:17,13377
A1PIF4Q8VFHTET,caus_thomas_all_dis_v1,3WQ3B2KGE8H8OBX5G9K6HY5PN6XB10,0,1,1,6,8,263540,9/19/17 15:18,13378
"AIOY4UQ8O51EY",caus_thomas_all_dis_v1,3E7TUJ2EGCNJSDYKYIQ5RUB8O3XD9I,3,0,0,2,10,50675,9/19/17 15:18,13379
A3UF1JLENVYPZB,caus_thomas_all_dis_v1,38F5OAUN5NDWQAFT5HBB4JZ0L52H7J,8,0,0,9,2,87018,9/19/17 15:18,13380
A1PIF4Q8VFHTET,caus_thomas_all_dis_v1,3WQ3B2KGE8H8OBX5G9K6HY5PN6XB10,0,2,2,10,5,14426,9/19/17 15:18,13381
A1PIF4Q8VFHTET,caus_thomas_all_dis_v1,3WQ3B2KGE8H8OBX5G9K6HY5PN6XB10,0,3,3,5,7,10696,9/19/17 15:18,13382
A2OIGST8UL7HJP,caus_thomas_all_dis_v1,3YMU66OBIN9FJ3QUYKF5AWCTK8LGHL,4,0,0,1,4,68187,9/19/17 15:18,13383
A3UF1JLENVYPZB,caus_thomas_all_dis_v1,38F5OAUN5NDWQAFT5HBB4JZ0L52H7J,8,1,1,4,3,19889,9/19/17 15:18,13384
A1PIF4Q8VFHTET,caus_thomas_all_dis_v1,3WQ3B2KGE8H8OBX5G9K6HY5PN6XB10,0,4,4,4,10,6536,9/19/17 15:18,13385
A3UF1JLENVYPZB,caus_thomas_all_dis_v1,38F5OAUN5NDWQAFT5HBB4JZ0L52H7J,8,2,2,5,5,8104,9/19/17 15:18,13386
A2OIGST8UL7HJP,caus_thomas_all_dis_v1,3YMU66OBIN9FJ3QUYKF5AWCTK8LGHL,8,1,1,9,7,11724,9/19/17 15:18,13387
"AIOY4UQ8O51EY",caus_thomas_all_dis_v1,3E7TUJ2EGCNJSDYKYIQ5RUB8O3XD9I,6,1,1,7,2,34497,9/19/17 15:18,13388
A3UF1JLENVYPZB,caus_thomas_all_dis_v1,38F5OAUN5NDWQAFT5HBB4JZ0L52H7J,8,3,3,3,7,9437,9/19/17 15:19,13389
A3UF1JLENVYPZB,caus_thomas_all_dis_v1,38F5OAUN5NDWQAFT5HBB4JZ0L52H7J,8,4,4,10,6,12509,9/19/17 15:19,13390
"AIOY4UQ8O51EY",caus_thomas_all_dis_v1,3E7TUJ2EGCNJSDYKYIQ5RUB8O3XD9I,3,2,2,3,4,26217,9/19/17 15:19,13391
"AIOY4UQ8O51EY",caus_thomas_all_dis_v1,3E7TUJ2EGCNJSDYKYIQ5RUB8O3XD9I,6,3,3,6,8,21131,9/19/17 15:19,13392
"AIOY4UQ8O51EY",caus_thomas_all_dis_v1,3E7TUJ2EGCNJSDYKYIQ5RUB8O3XD9I,7,4,4,8,1,18035,9/19/17 15:20,13393
A2OIGST8UL7HJP,caus_thomas_all_dis_v1,3YMU66OBIN9FJ3QUYKF5AWCTK8LGHL,3,2,2,6,3,71090,9/19/17 15:20,13394
A1G6GP4GWHO7FU,caus_thomas_all_dis_v1,3TPWUS5F892KZH5ERX5ML811145WCQ,6,0,0,10,5,334282,9/19/17 15:20,13395
A2OIGST8UL7HJP,caus_thomas_all_dis_v1,3YMU66OBIN9FJ3QUYKF5AWCTK8LGHL,0,3,3,7,1,7347,9/19/17 15:20,13396
A3JHXEH79DJ83L,caus_thomas_all_dis_v1,3TPZPLC3M0D628CUMIGQ0BPB2UQP3R,8,0,0,5,2,30616,9/19/17 15:20,13397
A2OIGST8UL7HJP,caus_thomas_all_dis_v1,3YMU66OBIN9FJ3QUYKF5AWCTK8LGHL,0,4,4,10,2,9098,9/19/17 15:20,13398
A8DI24PYQ70R6,caus_thomas_all_dis_v1,36W0OB37HWFFAKLZOC3UV3SZVYFHZB,8,0,0,1,9,85119,9/19/17 15:20,13399
A1G6GP4GWHO7FU,caus_thomas_all_dis_v1,3TPWUS5F892KZH5ERX5ML811145WCQ,2,1,1,2,8,18827,9/19/17 15:20,13400
A3JHXEH79DJ83L,caus_thomas_all_dis_v1,3TPZPLC3M0D628CUMIGQ0BPB2UQP3R,8,1,1,7,8,15973,9/19/17 15:20,13401
A1G6GP4GWHO7FU,caus_thomas_all_dis_v1,3TPWUS5F892KZH5ERX5ML811145WCQ,3,2,2,3,4,9253,9/19/17 15:20,13402
A3JHXEH79DJ83L,caus_thomas_all_dis_v1,3TPZPLC3M0D628CUMIGQ0BPB2UQP3R,8,2,2,3,3,8146,9/19/17 15:20,13403
A1G6GP4GWHO7FU,caus_thomas_all_dis_v1,3TPWUS5F892KZH5ERX5ML811145WCQ,7,3,3,8,2,9637,9/19/17 15:20,13404
A3JHXEH79DJ83L,caus_thomas_all_dis_v1,3TPZPLC3M0D628CUMIGQ0BPB2UQP3R,8,3,3,8,1,8559,9/19/17 15:20,13405
A6M6N01KBYGVM,caus_thomas_all_dis_v1,3NQL1CS15R9KNV6EXFIFWXA6XJJYVO,4,0,0,6,9,59792,9/19/17 15:20,13406
A1E0K63LRPY4N0,caus_thomas_all_dis_v1,3DH6GAKTYYQ1WFBOYC7IH3N2LUSYZR,5,0,0,4,5,11106,9/19/17 15:20,13407
A8DI24PYQ70R6,caus_thomas_all_dis_v1,36W0OB37HWFFAKLZOC3UV3SZVYFHZB,8,1,1,2,8,31170,9/19/17 15:20,13408
A1G6GP4GWHO7FU,caus_thomas_all_dis_v1,3TPWUS5F892KZH5ERX5ML811145WCQ,1,4,4,1,3,9933,9/19/17 15:21,13409
A1E0K63LRPY4N0,caus_thomas_all_dis_v1,3DH6GAKTYYQ1WFBOYC7IH3N2LUSYZR,5,1,1,6,1,3908,9/19/17 15:21,13410
A3JHXEH79DJ83L,caus_thomas_all_dis_v1,3TPZPLC3M0D628CUMIGQ0BPB2UQP3R,8,4,4,4,5,7672,9/19/17 15:21,13411
A1E0K63LRPY4N0,caus_thomas_all_dis_v1,3DH6GAKTYYQ1WFBOYC7IH3N2LUSYZR,6,2,2,7,4,5400,9/19/17 15:21,13412
A1E0K63LRPY4N0,caus_thomas_all_dis_v1,3DH6GAKTYYQ1WFBOYC7IH3N2LUSYZR,3,3,3,9,6,4813,9/19/17 15:21,13413
A1E0K63LRPY4N0,caus_thomas_all_dis_v1,3DH6GAKTYYQ1WFBOYC7IH3N2LUSYZR,4,4,4,10,8,3295,9/19/17 15:21,13414
A8DI24PYQ70R6,caus_thomas_all_dis_v1,36W0OB37HWFFAKLZOC3UV3SZVYFHZB,8,2,2,8,3,25616,9/19/17 15:21,13415
A6M6N01KBYGVM,caus_thomas_all_dis_v1,3NQL1CS15R9KNV6EXFIFWXA6XJJYVO,2,1,1,1,4,26889,9/19/17 15:21,13416
A6M6N01KBYGVM,caus_thomas_all_dis_v1,3NQL1CS15R9KNV6EXFIFWXA6XJJYVO,3,2,2,2,3,8258,9/19/17 15:21,13417
A6M6N01KBYGVM,caus_thomas_all_dis_v1,3NQL1CS15R9KNV6EXFIFWXA6XJJYVO,4,3,3,7,6,6404,9/19/17 15:21,13418
A8DI24PYQ70R6,caus_thomas_all_dis_v1,36W0OB37HWFFAKLZOC3UV3SZVYFHZB,8,3,3,6,4,20607,9/19/17 15:21,13419
A6M6N01KBYGVM,caus_thomas_all_dis_v1,3NQL1CS15R9KNV6EXFIFWXA6XJJYVO,6,4,4,9,5,9842,9/19/17 15:21,13420
" A35N15U15X5R03 A35N15U15X5R03A35N15U15X5R03",caus_thomas_all_dis_v1,3EJJQNKU9R668TZ8EV9H90Q0MHWHRI,8,0,0,2,9,119016,9/19/17 15:21,13421
A8DI24PYQ70R6,caus_thomas_all_dis_v1,36W0OB37HWFFAKLZOC3UV3SZVYFHZB,8,4,4,7,5,15901,9/19/17 15:22,13422
A2YKC15SZOFWFN,caus_thomas_all_dis_v1,326O153BMIZ0N9P16T6RJ8CJF0EEDU,8,0,0,2,6,65602,9/19/17 15:22,13423
" A35N15U15X5R03 A35N15U15X5R03A35N15U15X5R03",caus_thomas_all_dis_v1,3EJJQNKU9R668TZ8EV9H90Q0MHWHRI,8,1,1,9,3,47662,9/19/17 15:22,13424
A2YKC15SZOFWFN,caus_thomas_all_dis_v1,326O153BMIZ0N9P16T6RJ8CJF0EEDU,8,1,1,4,8,36637,9/19/17 15:22,13425
" A35N15U15X5R03 A35N15U15X5R03A35N15U15X5R03",caus_thomas_all_dis_v1,3EJJQNKU9R668TZ8EV9H90Q0MHWHRI,8,2,2,8,6,17072,9/19/17 15:23,13426
A2ILUP6FN8HKKC,caus_thomas_all_dis_v1,3KMS4QQVK2R07TV7TLCK53S9BANFKN,1,0,0,9,10,25800,9/19/17 15:23,13427
A2YKC15SZOFWFN,caus_thomas_all_dis_v1,326O153BMIZ0N9P16T6RJ8CJF0EEDU,8,2,2,8,1,19510,9/19/17 15:23,13428
" A35N15U15X5R03 A35N15U15X5R03A35N15U15X5R03",caus_thomas_all_dis_v1,3EJJQNKU9R668TZ8EV9H90Q0MHWHRI,8,3,3,6,8,14658,9/19/17 15:23,13429
A1XI4JOMUABKW5,caus_thomas_all_dis_v1,3Y9N9SS8LYCXDB94H9PV0H8MOBOD32,8,0,0,3,7,46448,9/19/17 15:23,13430
A2YKC15SZOFWFN,caus_thomas_all_dis_v1,326O153BMIZ0N9P16T6RJ8CJF0EEDU,8,3,3,10,10,8997,9/19/17 15:23,13431
A2ILUP6FN8HKKC,caus_thomas_all_dis_v1,3KMS4QQVK2R07TV7TLCK53S9BANFKN,2,1,1,7,5,26775,9/19/17 15:23,13432
A21EPR8KW0GWX2,caus_thomas_all_dis_v1,34HJIJKLP5X4POSU88U8G86Z2IOV44,8,0,0,7,9,26679,9/19/17 15:23,13433
A1XI4JOMUABKW5,caus_thomas_all_dis_v1,3Y9N9SS8LYCXDB94H9PV0H8MOBOD32,8,1,1,4,5,25487,9/19/17 15:23,13434
A21EPR8KW0GWX2,caus_thomas_all_dis_v1,34HJIJKLP5X4POSU88U8G86Z2IOV44,8,1,1,8,2,9579,9/19/17 15:23,13435
A2ILUP6FN8HKKC,caus_thomas_all_dis_v1,3KMS4QQVK2R07TV7TLCK53S9BANFKN,1,2,2,8,2,13074,9/19/17 15:23,13436
A2YKC15SZOFWFN,caus_thomas_all_dis_v1,326O153BMIZ0N9P16T6RJ8CJF0EEDU,8,4,4,5,4,22154,9/19/17 15:23,13437
A2KIWRSGGF70BT,caus_thomas_all_dis_v1,3IFS6Q0HJIKI53A5Z2R7ZMWB8WVSIB,8,0,0,7,8,26943,9/19/17 15:23,13438
" A35N15U15X5R03 A35N15U15X5R03A35N15U15X5R03",caus_thomas_all_dis_v1,3EJJQNKU9R668TZ8EV9H90Q0MHWHRI,8,4,4,7,1,35509,9/19/17 15:23,13439
A21EPR8KW0GWX2,caus_thomas_all_dis_v1,34HJIJKLP5X4POSU88U8G86Z2IOV44,8,2,2,9,1,9435,9/19/17 15:23,13440
A2ILUP6FN8HKKC,caus_thomas_all_dis_v1,3KMS4QQVK2R07TV7TLCK53S9BANFKN,1,3,3,3,3,11236,9/19/17 15:23,13441
A1XI4JOMUABKW5,caus_thomas_all_dis_v1,3Y9N9SS8LYCXDB94H9PV0H8MOBOD32,8,2,2,8,6,15978,9/19/17 15:24,13442
A21EPR8KW0GWX2,caus_thomas_all_dis_v1,34HJIJKLP5X4POSU88U8G86Z2IOV44,8,3,3,6,7,9442,9/19/17 15:24,13443
A2KIWRSGGF70BT,caus_thomas_all_dis_v1,3IFS6Q0HJIKI53A5Z2R7ZMWB8WVSIB,0,1,1,10,1,17582,9/19/17 15:24,13444
A2ILUP6FN8HKKC,caus_thomas_all_dis_v1,3KMS4QQVK2R07TV7TLCK53S9BANFKN,1,4,4,2,7,11736,9/19/17 15:24,13445
A21EPR8KW0GWX2,caus_thomas_all_dis_v1,34HJIJKLP5X4POSU88U8G86Z2IOV44,8,4,4,2,4,7846,9/19/17 15:24,13446
A2KIWRSGGF70BT,caus_thomas_all_dis_v1,3IFS6Q0HJIKI53A5Z2R7ZMWB8WVSIB,0,2,2,5,3,8270,9/19/17 15:24,13447
