subject,rating,trial_ind,green_prob,blue_prob,rt,stamp,,,,,,
339,0,3,9,9,34494,9/15/17 15:20,,,,,,
339,0,4,10,5,26446,9/15/17 15:21,,,,,,
340,0,0,8,1,21313,9/15/17 15:25,,,,,,
340,4,1,9,5,6371,9/15/17 15:25,,,,,,
340,8,2,4,10,7312,9/15/17 15:25,,,,,,
340,8,3,2,3,7626,9/15/17 15:25,,,,,,
340,1,4,5,2,7507,9/15/17 15:25,,,,,,
341,0,0,5,6,35869,9/15/17 14:30,,,,,,
341,8,1,7,10,14611,9/15/17 14:30,,,,,,
341,0,2,6,8,11714,9/15/17 14:30,,,,,,
341,0,3,3,3,11224,9/15/17 14:30,,,,,,
341,0,4,2,7,8750,9/15/17 14:31,,,,,,
342,2,0,2,9,33681,9/15/17 16:20,,,,,,
342,6,1,8,10,19213,9/15/17 16:20,,,,,,
342,0,2,9,3,14303,9/15/17 16:21,,,,,,
342,1,3,6,8,13043,9/15/17 16:21,,,,,,
342,1,4,3,1,10513,9/15/17 16:21,,,,,,
343,1,0,1,2,32404,9/15/17 14:30,,,,,,
343,6,1,2,9,20438,9/15/17 14:31,,,,,,
343,2,2,9,4,11944,9/15/17 14:31,,,,,,
343,8,3,6,10,15547,9/15/17 14:31,,,,,,
343,1,4,3,6,13614,9/15/17 14:32,,,,,,
344,1,0,4,6,21815,9/15/17 17:04,,,,,,
344,6,1,1,4,12991,9/15/17 17:05,,,,,,
344,1,2,8,3,7495,9/15/17 17:05,,,,,,
344,4,3,5,2,5034,9/15/17 17:05,,,,,,
344,1,4,9,1,8515,9/15/17 17:05,,,,,,
345,0,0,10,8,19401,9/15/17 15:13,,,,,,
345,5,1,8,9,11035,9/15/17 15:13,,,,,,
345,6,2,3,7,9708,9/15/17 15:13,,,,,,
345,8,3,2,10,4628,9/15/17 15:13,,,,,,
345,2,4,7,3,9014,9/15/17 15:14,,,,,,
346,5,0,7,5,32743,9/15/17 16:37,,,,,,
346,1,1,5,1,16192,9/15/17 16:37,,,,,,
346,0,2,6,10,18540,9/15/17 16:37,,,,,,
346,1,3,10,8,13089,9/15/17 16:38,,,,,,
346,7,4,1,4,12263,9/15/17 16:38,,,,,,
347,4,0,7,2,41809,9/15/17 13:47,,,,,,
347,4,1,8,7,19213,9/15/17 13:47,,,,,,
347,4,2,4,9,17635,9/15/17 13:47,,,,,,
347,4,3,9,4,17422,9/15/17 13:48,,,,,,
347,4,4,2,8,10379,9/15/17 13:48,,,,,,
348,7,0,6,2,38018,9/15/17 16:20,,,,,,
348,2,1,3,8,25711,9/15/17 16:20,,,,,,
348,4,2,4,4,19013,9/15/17 16:21,,,,,,
348,7,3,7,7,17217,9/15/17 16:21,,,,,,
348,0,4,1,9,12921,9/15/17 16:21,,,,,,
349,5,0,6,8,36893,9/15/17 15:28,,,,,,
349,8,1,9,7,17112,9/15/17 15:28,,,,,,
349,7,2,8,2,8900,9/15/17 15:29,,,,,,
349,4,3,5,5,8460,9/15/17 15:29,,,,,,
349,3,4,7,6,9086,9/15/17 15:29,,,,,,
350,5,0,1,9,24315,9/15/17 14:01,,,,,,
350,4,1,7,8,8633,9/15/17 14:01,,,,,,
350,2,2,5,2,6913,9/15/17 14:02,,,,,,
350,0,3,10,1,10595,9/15/17 14:02,,,,,,
350,5,4,8,3,15347,9/15/17 14:02,,,,,,
351,6,0,1,3,31943,9/15/17 15:17,,,,,,
351,2,1,5,2,13119,9/15/17 15:17,,,,,,
351,7,2,2,6,13659,9/15/17 15:17,,,,,,
351,5,3,3,4,6069,9/15/17 15:17,,,,,,
351,1,4,6,1,12102,9/15/17 15:17,,,,,,
352,7,0,7,5,65992,9/15/17 13:53,,,,,,
352,7,1,4,2,15556,9/15/17 13:53,,,,,,
352,8,2,10,1,9039,9/15/17 13:53,,,,,,
352,8,3,2,8,12330,9/15/17 13:53,,,,,,
352,8,4,8,6,24719,9/15/17 13:54,,,,,,
353,1,0,3,6,48422,9/15/17 13:44,,,,,,
353,1,1,1,4,36684,9/15/17 13:44,,,,,,
353,8,2,2,10,21185,9/15/17 13:45,,,,,,
353,1,3,8,2,17483,9/15/17 13:45,,,,,,
353,1,4,4,1,13508,9/15/17 13:45,,,,,,
354,8,0,10,5,63574,9/15/17 16:05,,,,,,
354,8,1,1,3,40583,9/15/17 16:06,,,,,,
354,8,2,3,9,26060,9/15/17 16:06,,,,,,
354,8,3,9,6,14696,9/15/17 16:07,,,,,,
354,8,4,7,1,26266,9/15/17 16:07,,,,,,
355,0,0,10,2,47881,9/15/17 16:43,,,,,,
355,4,1,7,5,28270,9/15/17 16:43,,,,,,
355,0,2,9,1,15342,9/15/17 16:43,,,,,,
355,8,3,1,8,16088,9/15/17 16:44,,,,,,
355,4,4,6,7,11763,9/15/17 16:44,,,,,,
356,4,0,6,8,44711,9/15/17 15:55,,,,,,
356,4,1,2,2,18451,9/15/17 15:55,,,,,,
356,8,2,1,10,15957,9/15/17 15:56,,,,,,
356,4,3,7,4,10749,9/15/17 15:56,,,,,,
356,4,4,5,5,8327,9/15/17 15:56,,,,,,
357,1,0,3,6,50205,9/15/17 16:44,,,,,,
357,0,1,4,2,17809,9/15/17 16:44,,,,,,
357,0,2,5,7,26785,9/15/17 16:45,,,,,,
357,0,3,9,9,10134,9/15/17 16:45,,,,,,
357,8,4,6,10,9999,9/15/17 16:45,,,,,,
358,1,0,3,4,28422,9/15/17 16:40,,,,,,
358,7,1,9,2,19887,9/15/17 16:41,,,,,,
358,6,2,7,6,11235,9/15/17 16:41,,,,,,
358,1,3,4,3,5829,9/15/17 16:41,,,,,,
358,2,4,2,10,7398,9/15/17 16:41,,,,,,
359,1,0,10,8,87549,9/15/17 15:35,,,,,,
359,5,1,8,2,43198,9/15/17 15:36,,,,,,
359,4,2,9,3,26966,9/15/17 15:36,,,,,,
359,6,3,7,6,32252,9/15/17 15:37,,,,,,
359,8,4,2,5,26185,9/15/17 15:37,,,,,,
360,2,0,5,3,39547,9/15/17 16:14,,,,,,
360,2,1,10,1,10539,9/15/17 16:14,,,,,,
360,6,2,1,8,5052,9/15/17 16:14,,,,,,
360,4,3,7,9,8066,9/15/17 16:14,,,,,,
360,2,4,9,2,7921,9/15/17 16:15,,,,,,
361,8,0,5,6,86728,9/15/17 15:15,,,,,,
361,8,1,1,10,17112,9/15/17 15:15,,,,,,
361,8,2,9,2,12579,9/15/17 15:15,,,,,,
361,8,3,3,4,40734,9/15/17 15:16,,,,,,
361,8,4,2,9,13823,9/15/17 15:16,,,,,,
362,4,0,2,4,30536,9/15/17 14:28,,,,,,
362,4,1,1,3,7018,9/15/17 14:29,,,,,,
362,4,2,4,8,5345,9/15/17 14:29,,,,,,
362,4,3,9,6,4766,9/15/17 14:29,,,,,,
362,4,4,3,2,12028,9/15/17 14:29,,,,,,
363,5,0,4,9,37341,9/15/17 17:03,,,,,,
363,7,1,5,10,87197,9/15/17 17:05,,,,,,
363,3,2,6,6,15830,9/15/17 17:05,,,,,,
363,5,3,9,8,17609,9/15/17 17:05,,,,,,
363,1,4,10,2,8700,9/15/17 17:06,,,,,,
364,3,0,6,4,42049,9/15/17 13:51,,,,,,
364,2,1,7,1,10915,9/15/17 13:52,,,,,,
364,0,2,10,7,10645,9/15/17 13:52,,,,,,
364,2,3,4,9,8282,9/15/17 13:52,,,,,,
364,2,4,8,8,5052,9/15/17 13:52,,,,,,
365,2,0,7,8,23472,9/15/17 13:57,,,,,,
365,1,1,5,4,9961,9/15/17 13:57,,,,,,
365,3,2,1,6,6908,9/15/17 13:58,,,,,,
365,2,3,3,3,5823,9/15/17 13:58,,,,,,
365,0,4,9,1,4753,9/15/17 13:58,,,,,,
366,8,0,8,10,71751,9/15/17 16:49,,,,,,
366,8,1,1,5,33521,9/15/17 16:50,,,,,,
366,4,2,10,4,23612,9/15/17 16:50,,,,,,
366,6,3,4,2,34002,9/15/17 16:51,,,,,,
366,7,4,3,6,49748,9/15/17 16:52,,,,,,
367,8,0,1,8,42969,9/15/17 15:26,,,,,,
367,1,1,9,3,10979,9/15/17 15:27,,,,,,
367,4,2,2,2,11820,9/15/17 15:27,,,,,,
367,4,3,8,7,8635,9/15/17 15:27,,,,,,
367,0,4,10,5,8934,9/15/17 15:27,,,,,,
368,0,0,2,3,36802,9/15/17 16:47,,,,,,
368,1,1,6,6,14527,9/15/17 16:47,,,,,,
368,8,2,4,10,10711,9/15/17 16:48,,,,,,
368,3,3,1,5,8618,9/15/17 16:48,,,,,,
368,4,4,8,9,11422,9/15/17 16:48,,,,,,
369,7,0,9,10,42300,9/15/17 16:10,,,,,,
369,6,1,2,6,30250,9/15/17 16:11,,,,,,
369,7,2,8,4,21765,9/15/17 16:11,,,,,,
369,7,3,1,3,9320,9/15/17 16:11,,,,,,
369,6,4,3,5,10283,9/15/17 16:12,,,,,,
370,3,0,5,3,36776,9/15/17 15:08,,,,,,
370,2,1,9,8,19676,9/15/17 15:09,,,,,,
370,3,2,7,5,13216,9/15/17 15:09,,,,,,
370,2,3,2,4,8483,9/15/17 15:09,,,,,,
370,3,4,4,9,5110,9/15/17 15:09,,,,,,
371,5,0,1,7,37569,9/15/17 14:49,,,,,,
371,8,1,8,10,18924,9/15/17 14:50,,,,,,
371,6,2,3,5,13661,9/15/17 14:50,,,,,,
371,5,3,9,3,13458,9/15/17 14:50,,,,,,
371,6,4,2,9,11784,9/15/17 14:50,,,,,,
372,0,0,5,5,50869,9/15/17 16:27,,,,,,
372,0,1,2,7,13224,9/15/17 16:27,,,,,,
372,0,2,7,2,8179,9/15/17 16:27,,,,,,
372,0,3,4,10,8775,9/15/17 16:27,,,,,,
372,0,4,8,1,6369,9/15/17 16:27,,,,,,
373,4,0,5,6,18528,9/15/17 14:29,,,,,,
373,4,1,7,8,9770,9/15/17 14:29,,,,,,
373,4,2,1,7,6174,9/15/17 14:29,,,,,,
373,4,3,4,4,4546,9/15/17 14:29,,,,,,
373,4,4,6,5,4020,9/15/17 14:29,,,,,,
374,2,0,9,7,89811,9/15/17 17:30,,,,,,
374,3,1,3,6,29106,9/15/17 17:31,,,,,,
374,8,2,1,10,26599,9/15/17 17:31,,,,,,
374,1,3,4,1,16235,9/15/17 17:31,,,,,,
374,4,4,5,9,17490,9/15/17 17:32,,,,,,
375,2,0,7,7,55512,9/15/17 17:32,,,,,,
375,1,1,10,4,21144,9/15/17 17:33,,,,,,
375,4,2,2,3,20356,9/15/17 17:33,,,,,,
375,0,3,9,9,13213,9/15/17 17:33,,,,,,
375,8,4,6,10,12397,9/15/17 17:34,,,,,,
376,8,0,6,8,26135,9/15/17 14:16,,,,,,
376,6,1,3,1,21338,9/15/17 14:16,,,,,,
376,6,2,7,6,39240,9/15/17 14:17,,,,,,
376,7,3,1,10,26512,9/15/17 14:17,,,,,,
376,7,4,8,5,6664,9/15/17 14:17,,,,,,
377,5,0,6,8,37968,9/15/17 16:42,,,,,,
377,6,1,4,4,17392,9/15/17 16:42,,,,,,
377,6,2,8,1,10030,9/15/17 16:42,,,,,,
377,5,3,7,5,8119,9/15/17 16:42,,,,,,
377,6,4,9,10,6423,9/15/17 16:43,,,,,,
378,0,0,1,1,86771,9/15/17 16:43,,,,,,
378,6,1,2,7,91213,9/15/17 16:45,,,,,,
378,7,2,4,9,28287,9/15/17 16:45,,,,,,
378,0,3,6,3,30545,9/15/17 16:46,,,,,,
378,0,4,5,4,26161,9/15/17 16:46,,,,,,
379,4,0,2,1,30379,9/15/17 17:24,,,,,,
379,5,1,3,9,12570,9/15/17 17:25,,,,,,
379,6,2,1,10,7972,9/15/17 17:25,,,,,,
379,5,3,5,7,12187,9/15/17 17:25,,,,,,
379,3,4,7,4,9186,9/15/17 17:25,,,,,,
380,7,0,5,9,29091,9/15/17 15:43,,,,,,
380,3,1,8,3,6293,9/15/17 15:44,,,,,,
380,0,2,9,5,2936,9/15/17 15:44,,,,,,
380,1,3,2,10,2779,9/15/17 15:44,,,,,,
380,4,4,6,4,2132,9/15/17 15:44,,,,,,
381,7,0,2,7,24376,9/15/17 17:03,,,,,,
381,8,1,6,10,10230,9/15/17 17:03,,,,,,
381,7,2,5,9,11324,9/15/17 17:03,,,,,,
381,0,3,10,5,6660,9/15/17 17:03,,,,,,
381,1,4,9,4,6989,9/15/17 17:03,,,,,,
382,0,0,7,7,99278,9/15/17 15:52,,,,,,
382,0,1,9,4,32586,9/15/17 15:53,,,,,,
382,0,2,6,3,15215,9/15/17 15:53,,,,,,
382,0,3,8,1,15065,9/15/17 15:53,,,,,,
382,0,4,1,8,8553,9/15/17 15:54,,,,,,
383,7,0,4,10,25460,9/15/17 15:51,,,,,,
383,5,1,9,2,12500,9/15/17 15:51,,,,,,
383,3,2,6,5,10309,9/15/17 15:51,,,,,,
383,5,3,2,6,12389,9/15/17 15:52,,,,,,
383,6,4,3,8,4271,9/15/17 15:52,,,,,,
384,8,0,10,2,63699,9/15/17 14:55,,,,,,
384,8,1,5,8,49308,9/15/17 14:56,,,,,,
384,2,2,8,1,15095,9/15/17 14:56,,,,,,
384,2,3,9,4,7274,9/15/17 14:56,,,,,,
384,1,4,4,3,10821,9/15/17 14:56,,,,,,
385,5,0,4,4,35370,9/15/17 15:05,,,,,,
385,0,1,10,9,18709,9/15/17 15:06,,,,,,
385,5,2,7,3,11593,9/15/17 15:06,,,,,,
385,8,3,1,5,4576,9/15/17 15:06,,,,,,
385,7,4,5,8,4418,9/15/17 15:06,,,,,,
386,4,0,1,7,29630,9/15/17 15:27,,,,,,
386,4,1,4,8,18083,9/15/17 15:27,,,,,,
386,4,2,7,9,14478,9/15/17 15:27,,,,,,
386,4,3,3,1,12935,9/15/17 15:27,,,,,,
386,4,4,8,2,8480,9/15/17 15:28,,,,,,
387,0,0,10,9,41738,9/15/17 17:20,,,,,,
387,0,1,2,10,17195,9/15/17 17:20,,,,,,
387,0,2,4,3,32811,9/15/17 17:21,,,,,,
387,0,3,1,6,13636,9/15/17 17:21,,,,,,
387,0,4,3,1,10628,9/15/17 17:21,,,,,,
388,7,0,6,2,54798,9/15/17 15:59,,,,,,
388,6,1,4,3,17180,9/15/17 15:59,,,,,,
388,4,2,7,10,15829,9/15/17 15:59,,,,,,
388,4,3,1,7,6771,9/15/17 15:59,,,,,,
388,4,4,5,9,3340,9/15/17 16:00,,,,,,
389,8,0,1,3,26233,9/15/17 15:14,,,,,,
389,8,1,9,6,25201,9/15/17 15:14,,,,,,
389,8,2,8,5,14624,9/15/17 15:14,,,,,,
389,8,3,7,4,7664,9/15/17 15:15,,,,,,
389,8,4,10,2,7032,9/15/17 15:15,,,,,,
390,3,0,9,5,6460,9/15/17 16:15,,,,,,
390,2,1,8,6,2972,9/15/17 16:15,,,,,,
390,4,2,4,7,2321,9/15/17 16:15,,,,,,
390,5,3,3,8,2473,9/15/17 16:15,,,,,,
390,3,4,10,9,1497,9/15/17 16:15,,,,,,
391,0,0,10,6,48839,9/15/17 15:30,,,,,,
391,3,1,7,1,29037,9/15/17 15:31,,,,,,
391,2,2,9,8,26735,9/15/17 15:31,,,,,,
391,3,3,8,5,16799,9/15/17 15:32,,,,,,
391,3,4,6,4,12529,9/15/17 15:32,,,,,,
392,3,0,7,4,75908,9/15/17 15:28,,,,,,
392,5,1,1,6,31857,9/15/17 15:29,,,,,,
392,4,2,3,5,29815,9/15/17 15:29,,,,,,
392,5,3,2,7,14077,9/15/17 15:30,,,,,,
392,8,4,9,10,23114,9/15/17 15:30,,,,,,
393,4,0,2,6,35956,9/15/17 16:29,,,,,,
393,4,1,7,4,21430,9/15/17 16:30,,,,,,
393,6,2,4,10,22594,9/15/17 16:30,,,,,,
393,4,3,5,5,5337,9/15/17 16:30,,,,,,
393,4,4,1,1,9122,9/15/17 16:30,,,,,,
394,7,0,6,10,27067,9/15/17 14:42,,,,,,
394,4,1,8,6,15913,9/15/17 14:42,,,,,,
394,4,2,5,2,9508,9/15/17 14:42,,,,,,
394,4,3,7,7,7125,9/15/17 14:43,,,,,,
394,4,4,4,3,7708,9/15/17 14:43,,,,,,
395,4,0,6,8,26642,9/15/17 17:03,,,,,,
395,4,1,7,5,14352,9/15/17 17:04,,,,,,
395,6,2,3,3,8690,9/15/17 17:04,,,,,,
395,6,3,2,4,9379,9/15/17 17:04,,,,,,
395,3,4,9,6,7292,9/15/17 17:04,,,,,,
396,2,0,5,4,39959,9/15/17 17:18,,,,,,
396,5,1,1,9,19909,9/15/17 17:18,,,,,,
396,2,2,4,2,12917,9/15/17 17:18,,,,,,
396,5,3,9,7,16907,9/15/17 17:19,,,,,,
396,5,4,8,1,12786,9/15/17 17:19,,,,,,
397,8,0,3,10,40741,9/15/17 16:43,,,,,,
397,6,1,6,3,21453,9/15/17 16:43,,,,,,
397,7,2,2,1,14525,9/15/17 16:43,,,,,,
397,7,3,4,2,41979,9/15/17 16:44,,,,,,
397,8,4,10,7,9262,9/15/17 16:44,,,,,,
398,0,0,8,8,28678,9/15/17 17:24,,,,,,
398,0,1,10,9,10769,9/15/17 17:24,,,,,,
398,0,2,6,2,9427,9/15/17 17:24,,,,,,
398,0,3,1,6,4740,9/15/17 17:24,,,,,,
398,0,4,3,4,5208,9/15/17 17:24,,,,,,
399,8,0,10,6,37989,9/15/17 14:14,,,,,,
399,8,1,5,7,14679,9/15/17 14:14,,,,,,
399,7,2,6,5,12029,9/15/17 14:14,,,,,,
399,1,3,7,1,9766,9/15/17 14:15,,,,,,
399,6,4,3,8,12561,9/15/17 14:15,,,,,,
400,4,0,2,7,23558,9/15/17 13:54,,,,,,
400,5,1,3,9,17276,9/15/17 13:54,,,,,,
400,3,2,9,5,6189,9/15/17 13:54,,,,,,
400,8,3,8,10,7252,9/15/17 13:54,,,,,,
400,0,4,7,1,7907,9/15/17 13:54,,,,,,
401,7,0,5,2,26448,9/15/17 15:52,,,,,,
401,3,1,10,8,8600,9/15/17 15:53,,,,,,
401,7,2,9,3,10538,9/15/17 15:53,,,,,,
401,7,3,6,7,13529,9/15/17 15:53,,,,,,
401,7,4,8,9,7364,9/15/17 15:53,,,,,,
402,8,0,8,5,36459,9/15/17 14:42,,,,,,
402,8,1,4,4,11218,9/15/17 14:42,,,,,,
402,8,2,6,9,9492,9/15/17 14:42,,,,,,
402,8,3,1,10,8093,9/15/17 14:42,,,,,,
402,8,4,2,8,6796,9/15/17 14:42,,,,,,
403,2,0,5,3,37741,9/15/17 15:14,,,,,,
403,8,1,3,10,14043,9/15/17 15:14,,,,,,
403,1,2,8,7,14378,9/15/17 15:14,,,,,,
403,1,3,2,6,51096,9/15/17 15:15,,,,,,
403,2,4,6,5,11981,9/15/17 15:15,,,,,,
404,6,0,4,8,38939,9/15/17 17:09,,,,,,
404,0,1,10,9,35943,9/15/17 17:09,,,,,,
404,8,2,1,4,14244,9/15/17 17:09,,,,,,
404,1,3,6,1,18190,9/15/17 17:10,,,,,,
404,7,4,3,5,14347,9/15/17 17:10,,,,,,
405,2,0,3,7,39427,9/15/17 13:55,,,,,,
405,2,1,5,3,19808,9/15/17 13:56,,,,,,
405,6,2,1,5,8779,9/15/17 13:56,,,,,,
405,3,3,4,6,19745,9/15/17 13:56,,,,,,
405,0,4,10,1,5835,9/15/17 13:56,,,,,,
406,0,0,10,7,46233,9/15/17 15:21,,,,,,
406,2,1,5,5,16201,9/15/17 15:21,,,,,,
406,6,2,7,9,7806,9/15/17 15:22,,,,,,
406,4,3,3,8,10464,9/15/17 15:22,,,,,,
406,6,4,2,6,5851,9/15/17 15:22,,,,,,
407,3,0,5,6,8443,9/15/17 14:47,,,,,,
407,8,1,10,7,3754,9/15/17 14:47,,,,,,
407,3,2,3,4,2475,9/15/17 14:47,,,,,,
407,-1,3,8,1,5211,9/15/17 14:47,,,,,,
407,4,4,7,9,46869,9/15/17 14:48,,,,,,
408,3,0,9,9,33243,9/15/17 16:59,,,,,,
408,1,1,10,3,25060,9/15/17 16:59,,,,,,
408,3,2,7,2,16495,9/15/17 16:59,,,,,,
408,7,3,1,8,10066,9/15/17 17:00,,,,,,
408,6,4,4,4,9555,9/15/17 17:00,,,,,,
409,6,0,7,7,35900,9/15/17 14:57,,,,,,
409,1,1,10,1,22713,9/15/17 14:57,,,,,,
409,6,2,8,9,13219,9/15/17 14:57,,,,,,
409,2,3,5,4,12208,9/15/17 14:58,,,,,,
409,4,4,6,6,10949,9/15/17 14:58,,,,,,
410,0,0,1,1,26282,9/15/17 14:55,,,,,,
410,0,1,3,4,14804,9/15/17 14:55,,,,,,
410,0,2,5,3,7357,9/15/17 14:55,,,,,,
410,0,3,2,2,6121,9/15/17 14:55,,,,,,
410,8,4,4,10,8985,9/15/17 14:56,,,,,,
411,7,0,3,10,30441,9/15/17 15:57,,,,,,
411,3,1,10,7,13396,9/15/17 15:58,,,,,,
411,4,2,1,2,13342,9/15/17 15:58,,,,,,
411,3,3,7,1,13718,9/15/17 15:58,,,,,,
411,3,4,6,4,11769,9/15/17 15:58,,,,,,
412,8,0,3,2,22634,9/15/17 14:15,,,,,,
412,7,1,10,6,12631,9/15/17 14:16,,,,,,
412,7,2,9,10,11316,9/15/17 14:16,,,,,,
412,7,3,1,5,6432,9/15/17 14:16,,,,,,
412,7,4,2,8,7840,9/15/17 14:16,,,,,,
413,0,0,4,10,31309,9/15/17 15:22,,,,,,
413,0,1,2,3,27731,9/15/17 15:23,,,,,,
413,0,2,8,8,13971,9/15/17 15:23,,,,,,
413,0,3,6,4,7889,9/15/17 15:23,,,,,,
413,0,4,5,9,8823,9/15/17 15:23,,,,,,
414,5,0,8,5,28669,9/15/17 15:47,,,,,,
414,7,1,7,9,25585,9/15/17 15:48,,,,,,
414,5,2,2,2,19092,9/15/17 15:48,,,,,,
414,8,3,1,3,7413,9/15/17 15:48,,,,,,
414,5,4,6,6,3596,9/15/17 15:48,,,,,,
415,4,0,7,5,31648,9/15/17 14:40,,,,,,
415,2,1,8,2,24210,9/15/17 14:41,,,,,,
415,5,2,4,6,18858,9/15/17 14:41,,,,,,
415,1,3,10,7,9484,9/15/17 14:41,,,,,,
415,4,4,6,3,14873,9/15/17 14:41,,,,,,
416,6,0,8,10,34120,9/15/17 16:57,,,,,,
416,5,1,4,3,20512,9/15/17 16:58,,,,,,
416,6,2,1,8,16871,9/15/17 16:58,,,,,,
416,6,3,3,2,13163,9/15/17 16:58,,,,,,
416,5,4,6,9,11899,9/15/17 16:59,,,,,,
417,5,0,5,8,14969,9/15/17 13:39,,,,,,
417,5,1,3,6,8312,9/15/17 13:39,,,,,,
417,4,2,7,7,4804,9/15/17 13:39,,,,,,
417,1,3,10,9,4490,9/15/17 13:39,,,,,,
417,2,4,6,5,5274,9/15/17 13:39,,,,,,
418,1,0,10,9,52517,9/15/17 13:49,,,,,,
418,1,1,2,3,23900,9/15/17 13:49,,,,,,
418,1,2,5,8,12750,9/15/17 13:50,,,,,,
418,1,3,3,1,12973,9/15/17 13:50,,,,,,
418,1,4,6,2,12576,9/15/17 13:50,,,,,,
419,7,0,9,10,136715,9/15/17 14:12,,,,,,
419,4,1,3,8,45294,9/15/17 14:13,,,,,,
419,3,2,2,9,18072,9/15/17 14:13,,,,,,
419,0,3,4,1,5633,9/15/17 14:13,,,,,,
419,7,4,1,5,30569,9/15/17 14:14,,,,,,
420,1,0,7,2,30782,9/15/17 15:55,,,,,,
420,7,1,3,8,19865,9/15/17 15:55,,,,,,
420,0,2,10,1,8816,9/15/17 15:55,,,,,,
420,4,3,4,4,8607,9/15/17 15:55,,,,,,
420,3,4,5,6,12423,9/15/17 15:56,,,,,,
421,2,0,4,3,30717,9/15/17 15:03,,,,,,
421,1,1,7,2,14899,9/15/17 15:03,,,,,,
421,4,2,5,5,8969,9/15/17 15:03,,,,,,
421,6,3,3,10,11522,9/15/17 15:03,,,,,,
421,2,4,6,1,8621,9/15/17 15:04,,,,,,
422,4,0,5,10,88620,9/15/17 16:48,,,,,,
422,4,1,6,6,24294,9/15/17 16:49,,,,,,
422,4,2,10,8,14652,9/15/17 16:49,,,,,,
422,4,3,2,9,14187,9/15/17 16:49,,,,,,
422,4,4,1,4,12078,9/15/17 16:49,,,,,,
423,2,0,9,4,26978,9/15/17 15:46,,,,,,
423,1,1,4,1,19594,9/15/17 15:46,,,,,,
423,0,2,10,5,8245,9/15/17 15:47,,,,,,
423,4,3,3,2,8933,9/15/17 15:47,,,,,,
423,1,4,2,3,9219,9/15/17 15:47,,,,,,
424,4,0,5,2,59309,9/15/17 16:41,,,,,,
424,5,1,7,4,24004,9/15/17 16:42,,,,,,
424,4,2,4,7,13994,9/15/17 16:42,,,,,,
424,7,3,9,9,11393,9/15/17 16:42,,,,,,
424,3,4,3,5,8419,9/15/17 16:42,,,,,,
425,4,0,2,1,45554,9/15/17 16:23,,,,,,
425,3,1,8,2,18482,9/15/17 16:24,,,,,,
425,4,2,9,10,14271,9/15/17 16:24,,,,,,
425,3,3,10,6,10615,9/15/17 16:24,,,,,,
425,3,4,3,5,8704,9/15/17 16:24,,,,,,
426,5,0,3,4,24503,9/15/17 17:33,,,,,,
426,6,1,2,9,12373,9/15/17 17:33,,,,,,
426,5,2,8,8,8132,9/15/17 17:34,,,,,,
426,4,3,5,3,6553,9/15/17 17:34,,,,,,
426,8,4,7,10,8841,9/15/17 17:34,,,,,,
427,6,0,4,8,34315,9/15/17 14:49,,,,,,
427,8,1,8,10,15227,9/15/17 14:49,,,,,,
427,2,2,5,4,11466,9/15/17 14:49,,,,,,
427,7,3,1,7,16309,9/15/17 14:49,,,,,,
427,0,4,10,6,10817,9/15/17 14:49,,,,,,
428,1,0,5,1,24979,9/15/17 15:27,,,,,,
428,1,1,3,3,13726,9/15/17 15:27,,,,,,
428,1,2,2,7,7701,9/15/17 15:27,,,,,,
428,1,3,1,8,6089,9/15/17 15:27,,,,,,
428,1,4,8,5,6043,9/15/17 15:28,,,,,,
429,8,0,5,10,19226,9/15/17 16:31,,,,,,
429,7,1,4,7,7634,9/15/17 16:31,,,,,,
429,8,2,1,4,8638,9/15/17 16:32,,,,,,
429,7,3,10,5,20646,9/15/17 16:32,,,,,,
429,7,4,7,3,35092,9/15/17 16:33,,,,,,
430,6,0,4,7,16399,9/15/17 15:47,,,,,,
430,8,1,7,10,10981,9/15/17 15:47,,,,,,
430,7,2,9,6,4231,9/15/17 15:47,,,,,,
430,6,3,2,9,5037,9/15/17 15:48,,,,,,
430,0,4,10,2,3548,9/15/17 15:48,,,,,,
431,6,0,6,4,18645,9/15/17 14:09,,,,,,
431,6,1,4,2,4994,9/15/17 14:09,,,,,,
431,2,2,7,7,9532,9/15/17 14:09,,,,,,
431,1,3,8,10,3648,9/15/17 14:09,,,,,,
431,2,4,1,6,1370,9/15/17 14:09,,,,,,
432,7,0,8,1,66253,9/15/17 15:21,,,,,,
432,7,1,9,8,31114,9/15/17 15:22,,,,,,
432,8,2,6,2,36888,9/15/17 15:23,,,,,,
432,0,3,1,4,47030,9/15/17 15:23,,,,,,
432,0,4,2,6,24774,9/15/17 15:24,,,,,,
433,0,0,8,6,62433,9/15/17 15:50,,,,,,
433,0,1,2,7,16447,9/15/17 15:51,,,,,,
433,0,2,5,1,10052,9/15/17 15:51,,,,,,
433,0,3,6,2,16544,9/15/17 15:51,,,,,,
433,0,4,3,8,14814,9/15/17 15:51,,,,,,
434,6,0,9,9,66369,9/15/17 16:38,,,,,,
434,0,1,10,2,22359,9/15/17 16:38,,,,,,
434,6,2,7,4,17980,9/15/17 16:39,,,,,,
434,6,3,8,6,39714,9/15/17 16:39,,,,,,
434,7,4,2,3,8152,9/15/17 16:40,,,,,,
435,5,0,6,3,21744,9/15/17 14:50,,,,,,
435,3,1,3,8,2524,9/15/17 14:50,,,,,,
435,5,2,1,1,2430,9/15/17 14:50,,,,,,
435,6,3,8,2,3215,9/15/17 14:51,,,,,,
